word	start_time	end_time
tickets	42.9	43.2
tonight.	43.2	43.5
Who	43.5	43.7
got	43.7	44.1
what?	44.1	44.3
I	51.9	52.2
have	52.2	52.4
a	52.4	52.5
boyfriend	52.5	52.7
now.	52.7	52.9
Who	54.6	54.9
it	54.9	55.0
is?	55.0	55.1
Oh	57.4	57.7
yeah.	57.7	57.9
I	57.9	58.2
know.	58.2	58.2
I	58.2	58.3
also	58.3	58.9
need	58.9	59.2
to	59.2	59.3
I	68.6	69.1
know	69.1	69.4
it's	69.4	69.7
it's	69.7	69.9
just	69.9	70.2
this	70.2	70.3
person	70.3	70.9
woman	70.9	75.6
from	75.6	75.9
work.	75.9	76.3
I	76.3	76.4
hope	76.4	76.5
it	76.5	76.7
won't	76.7	76.8
be	76.8	77.0
too	77.0	77.1
weird.	77.1	77.4
Will	77.4	78.0
it	78.0	78.1
rain?	78.1	78.3
No,	79.3	79.9
no	79.9	80.0
not	80.0	81.0
at	81.0	81.1
all	81.1	81.2
in	81.2	82.7
myself.	82.7	82.9
But	82.9	84.1
you	84.1	84.3
said	84.3	84.6
one	84.6	84.9
ticket	84.9	85.6
I	89.1	89.5
meant	89.5	90.0
me	90.0	90.5
plus	90.5	91.0
one,	91.0	91.4
you	91.4	93.2
guys	93.2	93.4
me	93.4	93.6
and	93.6	93.7
you	93.7	93.9
plus	93.9	94.2
one	94.2	94.5
All	97.0	97.3
right.	97.3	97.6
I'll	97.6	98.1
see	98.1	98.2
you	98.2	98.2
tonight.	98.2	98.5
Okay.	98.5	98.8
Okay,	98.8	99.5
bye.	99.5	99.6
Bye.	99.6	99.8
I	102.1	102.7
need	102.7	102.8
to	102.8	102.9
date.	102.9	103.1
Oh	105.3	105.6
hey,	105.6	105.9
you	105.9	106.3
guys	106.3	106.5
are	106.5	106.6
finally	106.6	106.9
going	106.9	107.0
to	107.0	107.1
get	107.1	107.2
to	107.2	107.3
Me	107.3	107.4
Kate	107.4	107.8
and	107.8	108.9
I	108.9	109.0
hope	109.0	110.9
she	110.9	111.1
likes	111.1	111.3
it.	111.3	111.3
And	113.3	113.6
she	113.6	113.8
seeing	113.8	114.0
somebody	114.0	114.4
and	114.4	115.0
I	115.0	115.1
don't	115.1	115.2
have	115.2	115.7
any	115.7	115.9
cologne	115.9	116.2
green	116.2	118.2
bottle	118.2	118.3
next	118.3	118.7
to	118.7	118.8
the	118.8	118.9
shaving	118.9	119.1
cream.	119.1	119.2
I'm	137.0	139.0
sending	139.0	139.5
the	139.5	139.6
phone	139.6	139.9
down.	139.9	140.2
I'm	141.6	142.0
still	142.0	142.3
here.	142.3	142.6
Don't	144.4	144.9
go	144.9	145.0
anywhere.	145.0	145.4
I'm	145.4	145.6
still	145.6	145.8
here,	145.8	146.0
don't	146.0	147.0
don't	147.0	147.3
switch	147.3	148.0
or	148.0	148.1
anything.	148.1	148.3
Cuz	148.3	148.7
I'm	148.7	148.9
right	148.9	149.7
here	149.7	149.7
just	149.7	150.4
one	150.4	150.7
sex.	150.7	151.2
Sunset	152.4	153.3
one	153.3	154.1
second.	154.1	154.6
Meaning	157.2	157.8
of	157.8	158.0
what	158.0	158.2
a	158.2	162.8
sleeve.	162.8	163.3
OK.	163.3	163.7
And	163.7	165.0
we	165.0	165.4
also	165.4	165.6
have	165.6	166.2
your	166.2	166.9
phone,	166.9	167.2
please	167.2	167.6
stay	167.6	167.9
on	167.9	168.0
the	168.0	168.1
line.	168.1	168.2
Your	168.2	169.2
call	169.2	169.6
is	169.6	169.7
important	169.7	169.8
to	169.8	170.2
us,	170.2	170.6
see	170.6	171.0
what	171.0	171.1
you	171.1	171.3
going	171.3	171.5
to	171.5	171.5
hang	171.5	171.7
up,	171.7	171.8
cuz	171.8	172.0
we're	172.0	172.2
going	172.2	172.2
to	172.2	172.4
be	172.4	172.4
late.	172.4	172.6
Thank	172.6	173.4
you	173.4	173.5
for	173.5	173.6
your	173.6	173.8
patience.	173.8	174.3
You're	177.4	179.2
going	179.2	179.4
to	179.4	179.5
have	179.5	179.5
me,	179.5	179.7
hang	179.7	180.1
up.	180.1	180.2
Can	185.0	185.3
you	185.3	185.3
take	185.3	185.6
a	185.6	185.6
duck	185.6	185.9
to	185.9	185.9
check	185.9	186.3
to	186.3	186.5
the	186.5	186.6
theater?	186.6	186.9
Okay,	188.7	190.3
I	190.3	190.5
just	190.5	190.6
wanted	190.6	191.0
them	191.0	191.2
to	191.2	191.2
hear	191.2	191.4
it	191.4	191.5
from	191.5	191.6
somebody	191.6	191.9
else.	191.9	192.1
All	195.2	195.5
right.	195.5	195.8
Fellas.	195.8	196.4
Back	196.4	196.7
to	196.7	196.8
Nintendo.	196.8	197.3
Hey,	205.6	206.0
hey	206.0	206.0
range.	206.0	206.7
Tommy.	206.7	220.9
This	220.9	221.1
is	221.1	221.2
Ross	221.2	221.5
restaurant.	221.5	221.8
Okay,	229.5	231.9
well,	231.9	232.5
I	232.5	232.7
think	232.7	232.7
I'm	232.7	233.0
going	233.0	233.2
to	233.2	233.2
run	233.2	233.5
to	233.5	233.6
the	233.6	233.7
ladies	233.7	233.9
room.	233.9	234.1
So	238.0	238.4
this	238.4	240.0
is,	240.0	240.6
this	240.6	241.3
is	241.3	241.4
awkward.	241.4	241.7
Well	250.7	251.1
then	251.1	251.4
this	251.4	252.0
is	252.0	252.2
awkward.	252.2	252.5
So	252.5	255.6
what	255.6	255.8
are	255.8	255.9
you	255.9	256.0
laughing	256.0	256.5
for	256.5	256.6
a?	256.6	256.7
Thank	256.7	263.0
you,	263.0	263.2
maybe	263.2	263.6
in	263.6	263.9
our	263.9	264.1
seats.	264.1	264.5
No,	265.5	266.5
I	266.5	266.6
don't	266.6	266.7
think	266.7	266.8
so	266.8	267.0
sure.	267.0	269.9
Yep.	272.3	272.8
Yeah,	272.8	273.4
see,	273.4	273.5
this	273.5	273.8
is	273.8	274.0
D	274.0	274.3
13th	274.3	275.2
and	275.2	275.7
May	275.7	284.5
13th,	284.5	286.8
okay?	286.8	287.1
By	287.1	288.6
even	288.6	288.9
numbers	288.9	289.0
that	289.0	289.3
can	289.3	289.6
be	289.6	289.6
some	289.6	289.9
clue,	289.9	290.2
Usher's	290.2	292.0
Boulder.	292.0	292.4
Hey	302.9	303.3
man,	303.3	303.4
you	303.4	303.5
want	303.5	303.6
the	303.6	303.7
island.	303.7	304.1
38.	317.7	319.5
Don't	320.4	322.5
know	322.5	322.6
what	322.6	322.8
you	322.8	322.9
think	322.9	323.2
with	323.2	324.7
the	324.7	324.7
two	324.7	324.9
naked	324.9	325.2
girls	325.2	325.5
on	325.5	325.6
the	325.6	325.8
seesaw.	325.8	326.1
I	328.0	328.5
wasn't	328.5	328.9
in	328.9	329.1
that	329.1	329.1
manner.	329.1	329.5
What's	330.9	333.2
in	333.2	333.3
a	333.3	333.3
meeting,	333.3	333.8
but	333.8	333.8
everybody	333.8	334.3
this	334.3	334.4
is	334.4	334.5
tank	334.5	334.9
gives	334.9	335.1
me.	335.1	335.2
Excuse	335.2	335.7
me	335.7	335.8
sweetheart.	335.8	336.6
will	338.6	339.0
it	339.0	339.1
rain	339.1	339.4
come	339.4	340.5
So	344.8	345.1
that's	345.1	345.3
the	345.3	345.4
girl,	345.4	345.6
you	345.6	345.8
like.	345.8	346.0
Telling	349.2	349.7
you	349.7	349.8
describe	349.8	350.3
Rachel	350.3	350.6
is	350.6	350.7
with,	350.7	350.9
it's	350.9	351.1
crazy.	351.1	351.9
Okay,	351.9	352.3
you	352.3	352.5
bitches.	352.5	352.9
Sleep	352.9	353.1
screen	353.1	353.5
to	353.5	353.6
total	353.6	354.1
strangers.	354.1	354.4
I	354.4	355.0
think	355.0	355.3
he's	355.3	355.4
bad	355.4	355.7
news.	355.7	356.0
That's	362.4	363.0
what	363.0	363.2
I	363.2	363.3
thought	363.3	363.6
you	363.6	366.5
guys.	366.5	366.6
This	366.6	366.8
is	366.8	366.9
this	366.9	367.2
is	367.2	367.4
Kate	367.4	367.7
understudy	367.7	368.2
Lauren.	368.2	368.5
Oh	371.2	371.9
yeah.	371.9	372.2
And	373.5	373.9
you're	373.9	374.0
building.	374.0	374.5
It	374.5	374.9
was	374.9	375.1
right	375.1	375.2
after	375.2	375.3
I	375.3	375.5
slept	375.5	375.7
with	375.7	375.9
Joey,	375.9	376.3
he	376.3	376.8
dumped	376.8	377.0
me	377.0	377.1
the	377.1	377.1
next	377.1	377.2
day.	377.2	377.6
So	380.5	380.9
how	380.9	381.1
did	381.1	381.2
you	381.2	381.3
guys	381.3	381.4
meet?	381.4	381.6
What	381.6	383.6
are	383.6	383.8
the	383.8	383.9
short	383.9	384.2
version	384.2	384.4
is?	384.4	384.6
I	384.6	384.8
have	384.8	385.0
pursued	385.0	385.4
her	385.4	385.5
for	385.5	385.7
a	385.7	385.7
couple	385.7	385.8
of	385.8	386.1
months.	386.1	386.2
Then	386.2	387.1
I	387.1	387.2
gave	387.2	387.3
her	387.3	387.4
a	387.4	387.5
check	387.5	387.7
for	387.7	387.8
$20,000	387.8	388.7
and	388.7	388.8
she	388.8	388.9
was	388.9	389.1
mine.	389.1	389.4
I	392.9	393.2
dumped	393.2	393.6
him.	393.6	393.6
For	393.8	394.1
telling	394.1	394.4
people,	394.4	394.5
the	394.5	394.7
short	394.7	394.9
version	394.9	395.1
outstanding.	395.1	407.4
Do	407.4	408.4
they	408.4	408.5
have	408.5	408.8
representation?	408.8	409.2
Gordon	411.6	412.0
Hayward	412.0	412.4
in	412.4	412.5
the	412.5	412.6
play.	412.6	412.9
What	412.9	415.4
a	415.4	415.5
shame	415.5	415.6
because	415.6	416.7
I	416.7	417.6
could	417.6	419.1
really	419.1	419.3
put	419.3	419.6
something	419.6	419.9
together.	419.9	420.0
Can	422.8	423.1
I	423.1	423.2
borrow	423.2	423.6
it?	423.6	423.8
Remember	426.7	428.0
me	428.0	428.2
in	428.2	431.5
line	431.5	431.7
for	431.7	431.8
the	431.8	431.9
bathroom	431.9	432.0
and	432.0	432.4
someone	432.4	432.5
just	432.5	432.8
cut	432.8	433.0
in	433.0	433.1
front	433.1	433.4
of	433.4	433.4
him,	433.4	433.6
I	433.6	433.6
think	433.6	433.7
he's	433.7	433.9
going	433.9	434.0
to	434.0	434.1
snap.	434.1	434.5
Cuz	436.6	437.1
I'm	437.1	437.3
going	437.3	437.3
to	437.3	437.4
go,	437.4	437.6
why?	437.6	439.4
I	439.4	440.1
don't	440.1	440.4
know,	440.4	440.6
could	440.6	441.5
be	441.5	441.6
because	441.6	441.9
I	441.9	442.1
don't	442.1	442.2
feel	442.2	442.4
like	442.4	442.5
standing	442.5	442.8
around	442.8	443.0
all	443.0	443.2
night	443.2	443.4
waiting	443.4	443.6
for	443.6	443.8
some	443.8	444.0
guy	444.0	444.1
who	444.1	444.3
may	444.3	444.5
or	444.5	444.9
may	444.9	444.9
not	444.9	445.1
scream.	445.1	446.0
He	446.0	448.9
definitely	448.9	449.3
will	449.3	449.8
scream	449.8	450.4
Oklahoma.	452.8	453.9
Here	457.4	457.8
we	457.8	457.9
go.	457.9	458.1
Call	458.1	458.4
people.	458.4	458.8
Boxing	462.6	466.3
Day.	466.3	466.6
The	468.0	468.3
Lucille	468.3	468.8
lortel	468.8	468.8
theater	468.8	469.4
by	469.4	470.0
Joey,	470.0	472.5
Tribbiani.	472.5	473.1
Mr.	477.2	478.2
Tribbiani	478.2	478.7
is	478.7	478.8
not	478.8	479.0
the	479.0	479.0
worst	479.0	479.3
thing	479.3	479.5
in	479.5	479.9
this	479.9	480.0
production.	480.0	480.3
Cake,	485.3	485.8
Miller's,	485.8	486.2
awkward	486.2	486.8
and	486.8	487.1
Manitou.	487.1	487.6
Trail	487.6	488.1
is	488.1	488.3
laughable	488.3	489.1
Spotify	489.1	490.4
by	490.4	493.9
Marshalltown.	493.9	495.2
Thank	498.1	503.7
you	503.7	503.8
boys	503.8	504.5
and	504.5	504.6
girls.	504.6	505.0
You've	505.0	505.5
ruined	505.5	506.8
my	506.8	507.2
life.	507.2	507.4
Please	507.4	508.3
challenge	508.3	510.4
with	510.4	510.6
spaces	510.6	511.4
with	511.4	511.8
my	511.8	512.0
mother's	512.0	512.5
crab	512.5	513.1
cakes.	513.1	513.5
Anyone	522.0	522.5
mind	522.5	522.8
if	522.8	522.9
I	522.9	523.1
save	523.1	523.3
this.	523.3	523.4
Hey,	527.8	528.1
hey.	528.1	528.2
Play	529.9	530.1
over	530.1	530.6
here.	530.6	531.0
Where	531.0	531.2
are	531.2	531.2
you?	531.2	531.4
Thank	531.4	532.3
you	532.3	532.4
for	532.4	532.4
your	532.4	532.7
patience.	532.7	533.3
Your	535.8	536.2
next	536.2	536.6
call	536.6	536.8
or	536.8	537.0
5	537.0	537.3
hours	537.3	537.5
ago	537.5	537.9
you	537.9	538.3
must	538.3	538.4
be	538.4	538.6
going	538.6	538.7
crazy.	538.7	539.2
I	539.2	540.5
kept	540.5	540.9
myself	540.9	541.1
busy	541.1	541.4
Okay,	548.1	551.0
I	551.0	551.2
put	551.2	551.4
your	551.4	551.6
stuff	551.6	551.9
in	551.9	552.1
her	552.1	552.2
room	552.2	552.6
and	552.6	552.7
her	552.7	552.8
stuff	552.8	553.2
in	553.2	553.3
your	553.3	553.5
room.	553.5	553.6
Okay.	560.7	561.4
Fabulous,	563.0	563.7
listen,	563.7	565.6
critics	565.6	566.0
nothing	566.0	567.0
but	567.0	567.2
people	567.2	568.2
couldn't	568.2	568.5
make	568.5	568.7
it	568.7	568.7
as	568.7	568.9
actors	568.9	569.4
know	569.4	569.8
what	569.8	569.9
you	569.9	570.0
should	570.0	570.0
do.	570.0	570.3
I'm	575.5	577.3
home.	577.3	577.5
Play,	581.1	582.0
both	582.0	583.5
your	583.5	584.0
houses.	584.0	584.5
By	587.6	588.0
the	588.0	588.1
way,	588.1	588.3
he	588.3	589.1
dumped	589.1	589.3
makes	589.3	589.5
night	589.5	589.6
after	589.6	589.8
he	589.8	589.9
had	589.9	590.0
my	590.0	590.1
review.	590.1	590.4
Yep.	593.8	594.3
I	595.3	595.7
sure	595.7	595.9
know	595.9	596.1
how	596.1	596.1
to	596.1	596.2
pick	596.2	596.3
him	596.3	596.6
up.	596.6	596.7
You	599.0	599.3
know,	599.3	599.4
I	599.4	599.5
killed	599.5	599.8
the	599.8	599.9
part	599.9	600.1
on	600.1	600.2
this	600.2	600.2
soap	600.2	600.7
for	600.7	600.9
this.	600.9	601.1
Yeah,	603.1	603.5
I	603.5	603.7
know	603.7	603.8
I	603.8	604.8
give	604.8	605.1
up	605.1	605.2
a	605.2	605.3
job	605.3	605.5
to	605.5	605.8
decline	605.8	608.5
cats.	608.5	609.1
Let	609.1	613.4
me	613.4	613.4
walk.	613.4	613.7
You	613.7	613.8
home	613.8	613.9
will	613.9	614.6
stop	614.6	614.9
by	614.9	615.0
every	615.0	615.3
newsstand	615.3	615.7
and	615.7	616.3
burn	616.3	616.7
every	616.7	616.9
copy	616.9	617.3
of	617.3	617.3
their	617.3	617.5
times.	617.5	617.8
In	617.8	617.9
the	617.9	618.0
post,	618.0	618.4
you	618.4	620.4
didn't	620.4	620.6
see	620.6	620.7
the	620.7	620.8
post	620.8	621.2
You	629.8	631.8
really	631.8	632.1
think	632.1	632.4
these	632.4	632.6
newspapers	632.6	633.2
are	633.2	633.3
just	633.3	633.6
jealous	633.6	634.0
of	634.0	634.1
me?	634.1	634.4
Absolutely,	634.4	635.8
you're	635.8	636.4
talented.	636.4	636.8
And	636.8	637.3
you're	637.3	637.4
good	637.4	637.7
looking,	637.7	637.9
sweet	637.9	639.6
and	639.6	640.3
cute.	640.3	640.7
That's	640.7	642.0
why	642.0	642.1
the	642.1	642.3
trash	642.3	642.6
me.	642.6	644.8
Well,	650.7	651.2
I'm	651.2	651.4
waiting	651.4	651.6
waiting.	651.6	651.9
I	653.9	655.2
don't	655.2	655.4
get	655.4	655.6
you	655.6	655.9
first,	655.9	657.4
you	657.4	658.4
hate	658.4	658.7
me,	658.7	658.9
then	658.9	659.5
you	659.5	660.5
sleep	660.5	661.0
with	661.0	661.2
me,	661.2	661.4
then	661.4	662.8
you	662.8	662.8
want	662.8	663.0
nothing	663.0	663.3
to	663.3	663.3
do	663.3	663.5
with	663.5	663.6
me	663.6	663.7
now,	663.7	663.9
you	663.9	664.4
want	664.4	664.6
me	664.6	664.9
again.	664.9	665.0
They	665.0	666.0
never	666.0	666.2
went	666.2	666.3
out	666.3	666.5
with	666.5	666.5
an	666.5	666.7
accent.	666.7	667.0
Do	669.4	670.9
you	670.9	671.0
even	671.0	671.2
like	671.2	671.4
me?	671.4	671.6
Coresite.	675.2	676.0
What's	676.0	676.5
up?	676.5	676.7
How	676.7	676.9
come	676.9	677.0
you	677.0	677.4
blew	677.4	677.8
me	677.8	677.9
off?	677.9	678.1
You	678.1	679.1
know	679.1	679.2
how	679.2	679.4
come	679.4	679.5
you	679.5	679.6
were	679.6	679.7
with	679.7	679.8
him	679.8	680.0
and	680.0	680.9
I	680.9	681.0
don't	681.0	681.0
know.	681.0	681.4
