word	start_time	end_time
the	122.3	122.4
face.	122.4	122.5
What	125.4	125.6
you	125.6	125.6
doing	125.6	125.9
for	125.9	126.0
New	126.0	126.1
Year's?	126.1	126.4
Nothing	130.5	132.1
for	132.1	132.3
you,	132.3	132.6
you	132.6	132.7
have	132.7	132.8
to	132.8	133.0
follow	133.0	133.1
you	133.1	133.5
in	133.5	133.5
the	133.5	133.6
face,	133.6	133.9
the	133.9	134.1
horrible	134.1	134.4
pressures	134.4	135.0
of	135.0	135.1
this	135.1	135.2
holiday	135.2	135.6
desperate	135.6	136.7
scramble	136.7	136.9
to	136.9	137.2
find	137.2	137.3
anything,	137.3	137.7
with	137.7	138.0
lips.	138.0	138.3
So	138.3	138.6
you	138.6	138.7
can	138.7	138.8
have	138.8	138.9
somebody	138.9	139.1
to	139.1	139.2
kiss	139.2	139.5
when	139.5	139.7
the	139.7	139.8
ball	139.8	140.1
drops.	140.1	140.2
Well	143.5	144.0
for	144.0	144.2
your	144.2	144.4
information	144.4	144.7
Paulo	144.7	145.9
is	145.9	146.1
going	146.1	146.2
to	146.2	146.3
be	146.3	146.4
in	146.4	146.5
Rome,	146.5	146.9
this	146.9	147.1
New	147.1	147.3
Year's	147.3	147.7
so	147.7	147.8
I'll	147.8	148.0
be	148.0	148.2
just	148.2	148.4
as	148.4	148.6
pathetic	148.6	148.7
as	148.7	149.1
the	149.1	149.2
rest	149.2	149.5
of	149.5	149.5
you.	149.5	150.1
You	150.1	150.4
wish.	150.4	150.8
I've	153.0	153.4
got	153.4	153.6
an	153.6	153.6
idea	153.6	153.7
dinner,	153.7	155.2
it's	155.2	155.8
perfect.	155.8	156.2
Define	161.0	161.6
syncope	161.6	162.1
victim.	162.1	162.6
This	162.6	162.7
Dick.	162.7	163.2
Clark	163.2	163.6
holiday.	163.6	164.2
I	164.2	164.3
say	164.3	164.5
this	164.5	164.7
year.	164.7	165.0
No	165.0	165.3
dates.	165.3	165.8
We	165.8	166.1
make	166.1	166.3
a	166.3	166.4
pact.	166.4	166.8
Just	166.8	167.1
the	167.1	167.2
six	167.2	167.5
of	167.5	167.6
us.	167.6	167.8
Oh	176.4	177.3
good,	177.3	178.0
okay,	178.0	179.1
ladies	179.1	180.2
and	180.2	180.3
gentlemen	180.3	180.9
back	180.9	181.5
by	181.5	181.7
popular	181.7	182.1
demand,	182.1	182.4
Miss	182.4	183.3
Phoebe	183.3	183.7
buffay.	183.7	184.2
Hi.	188.4	188.8
Thanks	188.8	190.2
hun.	190.2	190.4
I	190.4	191.9
want	191.9	192.1
to	192.1	192.1
start	192.1	192.5
with	192.5	192.6
a	192.6	192.7
song.	192.7	193.1
That	193.1	193.3
means	193.3	193.7
a	193.7	193.8
lot	193.8	193.8
to	193.8	194.1
me	194.1	194.3
this	194.3	194.8
time	194.8	194.9
of	194.9	195.1
year.	195.1	195.3
I	199.0	199.0
made.	199.0	201.6
Was	208.6	208.8
I	208.8	209.0
supposed	209.0	210.1
to	210.1	210.3
know	210.3	210.4
that	210.4	211.1
my	211.1	211.4
mom	211.4	211.7
was	211.7	211.9
dead	211.9	212.2
in	212.2	212.9
the	212.9	213.0
kitchen.	213.0	213.2
My	221.0	221.5
mother's	221.5	222.2
ashes,	222.2	222.4
even	222.4	224.5
her	224.5	225.3
eyelashes,	225.3	226.6
resting	226.6	228.3
a	228.3	229.0
little	229.0	229.2
yellow.	229.2	230.6
Naughty	244.5	245.5
Boys.	245.5	245.8
Is	248.3	248.7
it	248.7	248.8
something	248.8	249.1
that	249.1	249.2
you	249.2	249.4
would	249.4	249.5
like	249.5	249.6
to	249.6	249.7
share	249.7	249.9
the	249.9	250.2
entire	250.2	250.6
group?	250.6	251.0
No,	252.8	253.4
no	253.4	253.5
that's	253.5	254.8
that's	254.8	255.1
okay	255.1	255.3
if	255.3	256.7
it's	256.7	256.8
important	256.8	257.1
enough	257.1	257.3
to	257.3	257.6
discuss	257.6	257.9
while	257.9	258.2
I'm	258.2	258.3
playing	258.3	258.8
that	258.8	259.5
I	259.5	259.6
assume	259.6	260.0
it's	260.0	260.1
important	260.1	260.4
enough	260.4	260.5
for	260.5	260.8
everyone	260.8	261.0
else	261.0	261.3
to	261.3	261.4
hear.	261.4	261.6
I	270.9	271.1
was	271.1	271.4
pleased.	271.4	273.1
I	275.2	275.4
was	275.4	275.6
just	275.6	275.7
saying	275.7	275.9
my	275.9	276.0
friend	276.0	276.2
that	276.2	276.4
I	276.4	276.5
thought	276.5	276.6
you	276.6	276.8
were	276.8	276.9
the	276.9	277.0
most	277.0	277.0
beautiful	277.0	277.2
woman	277.2	277.6
that	277.6	277.8
I've	277.8	278.0
ever	278.0	278.1
seen	278.1	278.4
in	278.4	278.6
my	278.6	278.6
life	278.6	279.0
then	279.0	279.5
and	279.5	280.2
then	280.2	280.4
he	280.4	280.5
said	280.5	280.8
that	280.8	280.8
you	280.8	281.0
have	281.0	287.3
Sherlock,	287.3	287.6
but	287.6	287.8
not	287.8	287.9
so	287.9	288.0
much	288.0	288.1
in	288.1	288.3
in	288.3	288.4
Wall	288.4	288.8
Street.	288.8	289.0
I	289.0	289.2
thought,	289.2	289.4
you	289.4	289.5
know	289.5	289.6
how	289.6	289.7
far	289.7	290.1
quality	290.1	291.1
and	291.1	293.7
you	293.7	297.1
are	297.1	297.5
luminous	297.5	298.4
with	298.4	298.6
a	298.6	298.6
kind	298.6	299.0
of	299.0	299.0
a	299.0	299.1
delicate,	299.1	299.5
Grace	299.5	300.1
They're	302.8	303.3
not	303.3	303.5
that.	303.5	304.0
That's	304.0	304.2
when	304.2	304.4
you	304.4	304.5
started	304.5	304.8
yelling.	304.8	305.1
Okay,	313.8	314.3
we're	314.3	314.5
going	314.5	314.5
to	314.5	314.6
take	314.6	314.8
a	314.8	314.9
short	314.9	315.0
break.	315.0	315.2
Hi.	320.2	320.6
Becca	320.6	321.0
is	321.0	321.1
going	321.1	321.4
home	321.4	321.5
with	321.5	321.6
more	321.6	321.8
than	321.8	321.9
enough.	321.9	322.4
I	333.0	334.8
can't	334.8	335.2
believe	335.2	335.3
he	335.3	335.6
hasn't	335.6	335.8
Kissed	335.8	336.0
You	336.0	336.2
Yet	336.2	336.6
with	336.6	338.4
Paulo	338.4	338.8
and	338.8	339.0
he'd	339.0	339.3
already	339.3	339.4
named	339.4	339.7
both	339.7	340.1
my	340.1	340.2
breasts.	340.2	340.9
Did	345.3	346.1
I	346.1	346.2
just	346.2	346.2
share	346.2	346.6
too	346.6	346.8
much?	346.8	347.0
Just	349.0	349.5
a	349.5	349.5
smidge.	349.5	349.8
David	349.8	352.2
scientist	352.2	353.2
guy.	353.2	353.4
He's	353.4	354.0
very	354.0	354.5
methodical.	354.5	355.2
I	355.2	355.5
think	355.5	355.8
it's	355.8	355.9
romantic.	355.9	356.0
Did	356.0	358.6
you	358.6	358.8
ever	358.8	359.1
get	359.1	362.1
tired	362.1	362.3
of	362.3	362.5
like	362.5	362.7
the	362.7	362.8
guy?	362.8	363.0
I	363.0	363.3
went	363.3	363.4
to	363.4	363.6
see	363.6	363.7
that	363.7	363.9
with.	363.9	364.2
Except	369.9	370.5
he's	370.5	371.1
smarter	371.1	371.6
and	371.6	371.9
Jen	371.9	372.6
learn	372.6	372.9
and	372.9	373.3
sweeter.	373.3	373.9
I	373.9	374.9
just	374.9	375.3
want	375.3	376.2
to	376.2	376.2
be	376.2	376.3
with	376.3	376.4
him	376.4	376.5
all	376.5	376.7
the	376.7	376.8
time	376.8	376.9
day	376.9	378.2
and	378.2	378.6
night	378.6	379.1
night	379.1	379.9
and	379.9	380.4
day	380.4	380.5
and	380.5	381.7
special	381.7	382.2
occasions.	382.2	382.3
Wait	384.4	386.6
a	386.6	386.7
minute	386.7	387.0
while	387.0	387.2
I	387.2	387.3
see	387.3	387.6
where	387.6	387.7
this	387.7	387.8
is	387.8	387.9
going.	387.9	388.0
You're	388.0	388.3
going	388.3	388.3
to	388.3	388.4
ask	388.4	388.6
me	388.6	388.7
to	388.7	388.8
New	388.8	388.9
Year's,	388.9	389.1
aren't	389.1	389.4
you?	389.4	389.5
You're	389.5	389.8
going	389.8	389.8
to	389.8	389.9
break	389.9	390.1
the	390.1	390.2
pact.	390.2	390.5
She's	390.5	390.7
going	390.7	390.8
to	390.8	390.8
break	390.8	391.0
the	391.0	391.1
Pact.	391.1	391.3
Yeah,	394.8	395.2
could	395.2	395.4
I	395.4	395.5
just	395.5	395.8
Yeah,	398.6	399.0
cuz	399.0	399.3
I	399.3	399.4
already	399.4	399.5
asked	399.5	399.8
Janice.	399.8	400.1
I	404.1	404.7
smacked,	404.7	405.2
okay,	405.2	405.5
I	405.5	405.6
couldn't	405.6	405.9
handle	405.9	406.1
the	406.1	406.2
pressure	406.2	406.3
and	406.3	406.7
I	406.7	406.7
snapped	406.7	407.0
but	407.0	408.2
Janice	408.2	408.8
said	408.8	409.0
that	409.0	409.1
was	409.1	409.2
like	409.2	409.4
the	409.4	409.4
worst	409.4	409.6
breakup	409.6	410.2
in	410.2	410.3
history.	410.3	410.8
Anti	416.1	416.7
Salt	416.7	417.1
Lake.	417.1	417.3
Too	426.7	427.1
many	427.1	427.5
jokes.	427.5	428.2
Mark	430.5	431.1
Joey.	431.1	431.5
Nice	434.0	434.4
shoes,	434.4	434.9
huh?	434.9	435.1
He's	441.9	442.4
playing	442.4	442.7
with	442.7	442.9
my	442.9	443.0
spatula.	443.0	443.5
But	449.4	450.7
I	450.7	450.8
didn't	450.8	451.0
want	451.0	451.0
to	451.0	451.2
leave	451.2	451.4
him	451.4	451.5
alone.	451.5	451.6
All	451.6	452.4
right.	452.4	452.6
We	452.6	452.7
we	452.7	453.0
tried	453.0	453.6
our	453.6	453.7
first	453.7	454.1
fight	454.1	454.3
this	454.3	454.5
morning.	454.5	454.8
I'm	456.7	457.0
thinking	457.0	457.3
I	457.3	457.4
should	457.4	457.4
do	457.4	457.8
with	457.8	457.9
my	457.9	458.0
working	458.0	458.6
late.	458.6	458.9
I	458.9	459.1
said	459.1	459.5
some	459.5	459.7
things	459.7	459.8
that	459.8	460.2
I	460.2	460.4
didn't	460.4	460.6
mean	460.6	460.8
and	460.8	461.1
he	463.7	464.1
threw	464.1	464.4
some	464.4	464.7
feces.	464.7	465.0
Going	468.4	470.1
to	470.1	470.1
work	470.1	470.3
late.	470.3	470.5
I	470.5	470.6
can	470.6	470.8
look	470.8	470.9
in	470.9	471.1
on	471.1	471.2
him	471.2	471.3
for	471.3	471.6
you	471.6	471.7
to	471.7	472.9
be	472.9	473.0
great.	473.0	473.4
But	473.4	474.9
if	474.9	475.1
you	475.1	475.2
do,	475.2	475.4
make	475.4	475.6
sure	475.6	475.7
it	475.7	475.9
seems	475.9	476.3
like	476.3	476.5
you're	476.5	476.7
there	476.7	476.9
to	476.9	477.1
see	477.1	477.3
him,	477.3	477.8
okay?	477.8	478.2
And	478.2	478.6
you're	478.6	478.7
not	478.7	478.8
like	478.8	479.0
doing	479.0	479.2
it	479.2	479.4
as	479.4	479.5
a	479.5	479.6
favor	479.6	479.6
to	479.6	480.0
me,	480.0	480.1
okay?	480.1	481.4
But	481.4	481.7
if	481.7	481.8
he	481.8	481.9
asks,	481.9	482.5
I'm	482.5	482.6
not	482.6	482.8
going	482.8	483.2
to	483.2	483.3
lunch.	483.3	483.7
But	489.4	491.1
you	491.1	491.8
can	491.8	492.0
actually	492.0	492.2
test	492.2	492.6
this	492.6	492.7
Theory	492.7	492.9
because	492.9	493.8
today	493.8	494.2
is	494.2	494.3
particle	494.3	494.6
accelerators	494.6	495.3
are	495.3	495.4
nowhere	495.4	496.0
near	496.0	496.1
powerful	496.1	496.7
enough	496.7	496.8
to	496.8	497.0
simulate	497.0	498.1
these	498.1	498.3
conditions.	498.3	498.6
Okay.	499.9	500.3
Alright,	500.3	500.6
I	500.6	501.2
have	501.2	501.3
a	501.3	501.4
question	501.4	501.6
then.	501.6	501.9
That's	507.6	509.1
definitely	509.1	509.4
a	509.4	509.8
valid	509.8	510.3
question	510.3	510.5
and	510.5	511.6
the	511.6	512.6
answer	512.6	513.0
would	513.0	513.8
be.	513.8	513.9
Yes	513.9	515.1
I	515.1	516.4
will.	516.4	516.6
But	521.5	522.1
see,	522.1	522.8
I	522.8	523.3
wanted	523.3	523.8
to	523.8	523.9
be	523.9	524.0
this	524.0	524.0
phenomenal	524.0	524.8
kiss,	524.8	525.3
that	525.3	525.5
happened	525.5	525.8
at	525.8	525.9
this	525.9	526.0
phenomenal	526.0	526.5
moment	526.5	526.8
because	526.8	527.0
it's	527.0	528.1
you	528.1	528.5
just	528.5	533.7
had	533.7	533.8
to	533.8	533.9
be	533.9	534.0
in.	534.0	534.2
Now,	534.2	534.4
we've	534.4	535.1
reached	535.1	535.3
a	535.3	535.4
place	535.4	535.6
where	535.6	535.8
it's	535.8	535.9
just	535.9	536.1
got	536.1	536.3
to	536.3	536.3
be	536.3	536.4
one	536.4	536.7
of	536.7	536.7
those	536.7	536.8
things	536.8	536.9
where	536.9	537.2
I	537.2	537.3
just	537.3	537.5
like	537.5	537.7
you	537.7	538.1
sweep	538.1	538.9
everything	538.9	539.2
off	539.2	539.4
the	539.4	539.5
table	539.5	539.8
and	539.8	539.9
throw	539.9	540.4
you	540.4	540.5
down	540.5	540.7
on	540.7	540.9
it.	540.9	541.1
And	541.1	541.2
I'm	541.2	542.0
not	542.0	542.0
really	542.0	542.3
a	542.3	542.5
sweeping	542.5	543.7
sort	543.7	544.1
of	544.1	544.2
fella.	544.2	544.5
I	544.5	546.9
think	546.9	547.2
you	547.2	547.3
are	547.3	547.4
a	547.4	547.7
sweet	547.7	548.0
thing	548.0	548.1
sort	548.1	548.5
of	548.5	548.5
fella.	548.5	548.8
I	548.8	549.2
mean	549.2	549.4
you're	549.4	550.3
just	550.3	550.4
sweeper	550.4	550.9
trapped	550.9	551.5
inside	551.5	551.6
of	551.6	551.8
his	551.8	552.1
body.	552.1	552.5
Really	554.1	554.9
sure	554.9	555.9
but	555.9	556.1
you	556.1	556.2
should	556.2	556.4
just	556.4	556.5
do	556.5	556.8
it.	556.8	556.9
Just	556.9	557.2
sweep	557.2	557.6
and	557.6	557.7
throw	557.7	557.9
me.	557.9	558.0
now	562.3	562.7
now,	562.7	562.8
Do	569.6	569.9
you	569.9	570.0
know	570.0	570.1
what	570.1	570.2
this	570.2	570.3
is	570.3	570.4
just	570.4	570.6
really	570.6	570.7
expensive	570.7	571.3
and	571.3	573.8
this	573.8	574.4
was	574.4	574.6
a	574.6	574.7
gift.	574.7	574.8
Yeoman	580.7	584.4
actually,	584.4	584.6
Troyer	584.6	584.9
you	584.9	585.0
want	585.0	585.1
you	585.1	585.2
want	585.2	585.3
to	585.3	585.4
stop	585.4	585.7
by?	585.7	585.9
What	603.7	604.7
does	604.7	604.9
the	604.9	605.0
phrase?	605.0	605.1
No	605.1	605.6
date	605.6	606.0
pack	606.0	606.4
mean	606.4	606.8
to	606.8	606.9
you.	606.9	607.2
I'm	607.2	607.8
sorry.	607.8	608.1
Okay,	608.1	608.6
it's	608.6	608.8
just	608.8	608.9
that,	608.9	609.0
you	609.0	616.5
know,	616.5	616.6
more	616.6	616.8
than	616.8	616.9
one	616.9	617.2
fun	617.2	617.6
Bobby.	617.6	617.7
I	617.7	619.4
happen	619.4	619.7
to	619.7	619.8
know	619.8	620.0
if	620.0	620.1
I'm	620.1	620.3
Bob.	620.3	620.6
Okay,	622.4	623.1
here	623.1	624.2
we	624.2	624.2
go.	624.2	624.4
Okay,	634.8	635.3
so	635.3	635.4
one	635.4	635.7
on	635.7	635.8
no	635.8	636.1
date	636.1	636.6
evening,	636.6	637.2
three	637.2	637.8
of	637.8	637.9
you	637.9	638.1
now	638.1	638.2
are	638.2	638.6
going	638.6	638.8
to	638.8	638.9
have	638.9	639.0
days.	639.0	639.3
Then	645.3	646.2
I	646.2	646.2
met	646.2	646.4
this	646.4	646.5
really	646.5	646.9
hot	646.9	647.2
single	647.2	647.6
mom	647.6	647.9
at	647.9	648.0
the	648.0	648.1
store.	648.1	648.2
What's	648.2	650.4
an	650.4	650.5
elf	650.5	650.6
to	650.6	650.8
do?	650.8	650.9
Going	653.4	653.6
to	653.6	653.7
be	653.7	653.8
the	653.8	654.1
only	654.1	654.3
one	654.3	654.7
standing	654.7	655.2
there	655.2	655.5
alone	655.5	655.7
when	655.7	656.0
the	656.0	656.1
ball	656.1	656.3
drops.	656.3	656.4
What's	656.4	665.7
the	665.7	665.9
matter	665.9	666.3
with	666.3	666.6
stats	666.6	667.1
Marcel?	667.1	667.8
Shutting	670.6	674.3
me	674.3	674.5
out.	674.5	674.7
He's	674.7	675.9
walking	675.9	676.4
around	676.4	676.5
all	676.5	676.9
the	676.9	677.0
time.	677.0	677.3
Dragging	677.3	677.9
his	677.9	678.0
hands.	678.0	678.6
That's	678.6	680.3
so	680.3	680.5
weird.	680.5	680.8
I	680.8	680.8
had	680.8	680.9
such	680.9	681.1
a	681.1	681.2
blast	681.2	681.4
with	681.4	681.8
him.	681.8	682.0
The	682.0	682.1
other	682.1	682.2
night	682.2	682.4
really	682.4	683.3
that	683.3	684.0
we	684.0	684.2
played.	684.2	684.7
We	684.7	684.8
watch	684.8	685.1
TV	685.1	685.3
that	685.3	685.7
juggling	685.7	686.0
thing	686.0	686.4
is	686.4	686.6
amazing.	686.6	686.9
What's	688.4	688.9
a?	688.9	689.1
What	690.7	691.1
juggling	691.1	691.4
think	691.4	691.9
I	691.9	694.9
figured	694.9	695.1
you.	695.1	695.2
No.	697.3	697.7
You	699.6	699.9
don't	699.9	700.1
want	700.1	700.3
that	700.3	700.4
big	700.4	700.6
a	700.6	700.7
deal.	700.7	700.8
I	700.8	701.1
just	701.1	701.2
balled	701.2	701.6
up	701.6	701.7
socks	701.7	702.3
and	702.3	703.1
a	703.1	703.1
melon.	703.1	703.6
No,	710.6	711.1
have	711.1	712.0
you	712.0	712.1
seen	712.1	712.3
David?	712.3	712.6
If	712.6	716.0
you	716.0	716.1
see	716.1	716.3
a	716.3	716.3
package	716.3	717.5
bags,	717.5	718.2
we	718.2	718.3
are	718.3	718.4
going	718.4	718.6
to	718.6	718.7
Minsk.	718.7	719.1
we	726.8	727.2
got	727.2	727.4
the	727.4	727.4
grant	727.4	727.8
three	727.8	728.7
years	728.7	729.0
all-expenses-paid	729.0	730.1
