word	start_time	end_time
put	70.5	70.6
them	70.6	70.7
on?	70.7	70.8
Hey,	73.9	74.2
don't	74.2	74.9
come	74.9	75.0
out	75.0	75.1
here.	75.1	75.3
I	77.5	77.8
don't	77.8	78.1
know,	78.1	78.2
I	78.2	78.3
support	78.3	78.6
you	78.6	78.7
100%	78.7	79.7
And	79.7	79.7
I	79.7	79.8
want	79.8	79.9
to	79.9	80.0
prove	80.0	80.2
that	80.2	80.4
to	80.4	80.5
you	80.5	80.6
in	80.6	80.8
person.	80.8	80.9
Did	85.2	85.4
you	85.4	85.5
want	85.5	85.7
me	85.7	85.7
to	85.7	85.7
take	85.7	85.9
my	85.9	86.0
clothes	86.0	86.3
for	86.3	86.5
a	86.5	86.5
week?	86.5	86.7
But	86.7	87.2
I'm	87.2	87.3
totally	87.3	87.7
over	87.7	88.3
to	88.3	88.4
Chandler.	88.4	88.7
Friends	88.7	89.1
Forever.	89.1	89.6
Don't	89.6	90.1
come	90.1	90.3
out	90.3	90.5
here.	90.5	90.7
Do	92.4	92.7
you	92.7	92.8
like	92.8	93.2
doing	93.2	93.4
a	93.4	93.6
picture	93.6	93.9
with	93.9	94.2
us?	94.2	94.4
Entertainment	95.7	98.0
Tonight.	98.0	98.1
And	101.4	101.8
don't	101.8	102.0
come	102.0	102.1
out	102.1	102.1
here.	102.1	102.3
Monica,	154.4	155.2
I'm	155.2	156.2
sorry.	156.2	156.7
I	156.7	156.8
Monica.	161.4	162.1
CD.	163.4	164.8
I'm	166.0	167.0
so	167.0	167.2
sorry.	167.2	167.7
But	167.7	168.4
you	168.4	168.5
been	168.5	168.6
here	168.6	168.8
long?	168.8	168.8
It's	168.8	169.7
okay.	169.7	170.0
Took	172.0	172.6
you	172.6	172.7
so	172.7	172.9
long?	172.9	173.0
Okay,	174.9	175.4
you	175.4	176.1
cannot	176.1	176.4
tell	176.4	176.6
Chandler.	176.6	176.9
Okay,	176.9	177.7
but	177.7	177.8
I	177.8	177.9
ran	177.9	178.1
into	178.1	178.3
Richard	178.3	178.4
Richard,	178.4	179.5
Richard	179.5	180.0
Richard	180.0	180.4
Simmons,	180.4	181.1
oh	181.1	181.2
my	181.2	181.3
God.	181.3	181.9
My	184.5	184.9
ex	184.9	185.1
boyfriend	185.1	185.3
Richard	185.3	185.8
you	185.8	186.2
know	186.2	186.2
the	186.2	186.7
tall	186.7	187.0
guy	187.0	187.2
mustache	187.2	187.9
that	187.9	188.9
actually	188.9	189.3
makes	189.3	189.5
more	189.5	189.7
sense.	189.7	190.1
So	190.1	196.8
weird	196.8	197.3
I	197.3	197.4
had	197.4	197.6
a	197.6	197.7
dream	197.7	197.9
that	197.9	198.0
you	198.0	198.3
had	198.3	198.4
lunch	198.4	198.6
with	198.6	198.8
Richard	198.8	199.3
really	199.3	199.9
but	199.9	200.2
again	200.2	200.5
Richard	200.5	200.8
Simmons.	200.8	201.2
So	201.2	209.4
now	209.4	209.7
why	209.7	209.9
can't	209.9	210.1
we	210.1	210.3
tell	210.3	210.4
Chandler?	210.4	210.7
I'm	210.7	212.0
out	212.0	212.9
and	212.9	213.1
tomorrow's	213.1	213.5
anniversary.	213.5	213.7
What?	222.9	223.4
I'm	223.4	224.0
a	224.0	224.0
totally	224.0	224.3
different	224.3	224.4
back.	224.4	225.0
That	229.6	230.0
was	230.0	230.1
our	230.1	230.2
anniversary.	230.2	230.5
Can	230.5	232.7
you	232.7	232.8
believe	232.8	233.1
it?	233.1	233.2
One	233.2	233.5
year	233.5	233.6
ago	233.6	233.8
today?	233.8	233.9
I	233.9	234.3
was	234.3	234.3
just	234.3	234.4
your	234.4	234.7
annoying	234.7	235.0
friend	235.0	235.2
Chandler.	235.2	235.6
Hey	258.5	258.9
there,	258.9	259.5
you	259.5	259.7
can	259.7	271.5
call	271.5	271.7
it	271.7	271.8
our	271.8	272.0
anniversary.	272.0	272.9
Baton.	275.7	276.3
Joey	280.1	280.6
said	280.6	280.7
he	280.7	280.8
didn't	280.8	281.0
want	281.0	281.0
any	281.0	281.3
of	281.3	281.3
us	281.3	281.5
out	281.5	281.7
there.	281.7	281.8
Galaxy	294.7	296.9
other	296.9	297.3
people.	297.3	297.7
Anniversary.	303.2	308.9
I	318.4	319.4
hate	319.4	320.0
hurting	320.0	320.5
you	320.5	320.6
going.	320.6	321.0
This	321.3	321.7
weekend.	321.7	322.7
We're	322.7	322.8
all	322.8	322.9
going	322.9	323.1
to	323.1	323.1
go	323.1	323.3
to	323.3	323.4
Las	323.4	323.6
Vegas,	323.6	323.7
just	323.7	324.2
a	324.2	324.2
prank	324.2	324.5
Joey	324.5	325.0
Days	330.8	331.8
of	331.8	331.9
work.	331.9	332.2
Because	334.2	334.8
this	334.8	335.0
trip	335.0	335.4
includes	335.4	335.9
me.	335.9	336.1
Wait	338.8	339.3
a	339.3	339.3
minute.	339.3	339.5
Wait	339.5	339.6
a	339.6	339.7
presentation	339.7	340.2
tomorrow.	340.2	340.7
I	340.7	341.0
can't	341.0	341.3
miss	341.3	341.4
to	341.4	341.6
get	341.6	342.5
tickets	342.5	342.9
to	342.9	343.0
the	343.0	343.1
van,	343.1	343.4
Gogh	343.4	343.6
exhibit.	343.6	344.0
I've	344.0	344.4
been	344.4	344.5
waiting	344.5	344.8
like	344.8	344.9
a	344.9	345.1
year	345.1	345.3
for	345.3	345.6
this.	345.6	345.8
What	345.8	353.2
do	353.2	353.3
you	353.3	353.3
say?	353.3	353.6
I	354.6	354.9
said,	354.9	355.1
art	355.1	355.3
lover	355.3	355.6
supposed	355.6	357.9
to	357.9	357.9
be	357.9	358.0
an	358.0	358.1
insult.	358.1	358.4
I	358.4	358.8
don't	358.8	359.0
know.	359.0	359.1
I'm	359.1	359.1
very	359.1	359.4
tired.	359.4	359.4
So	359.4	361.6
yeah,	361.6	367.1
you	367.1	367.5
know,	367.5	367.6
that	367.6	367.7
would	367.7	367.9
be	367.9	367.9
nice	367.9	368.3
actually	368.3	368.4
to	368.4	368.7
have	368.7	368.9
the	368.9	369.0
apartment	369.0	369.1
to	369.1	369.3
myself	369.3	369.5
for	369.5	369.9
a	369.9	370.0
night,	370.0	370.2
if	370.2	371.0
you	371.0	371.3
can	371.3	371.4
walk	371.4	371.6
around	371.6	371.7
naked.	371.7	372.0
I	375.0	375.0
know,	375.0	375.3
so	375.3	375.7
I	375.7	375.7
can	375.7	375.9
be	375.9	376.2
by	376.2	376.3
myself,	376.3	376.6
you	376.6	377.2
know	377.2	377.3
a	377.3	377.5
little	377.5	377.6
alone	377.6	378.0
time,	378.0	378.2
make	378.2	379.5
it	379.5	379.5
alone	379.5	379.7
time.	379.7	380.0
Just	382.0	382.3
because	382.3	382.5
I'm	382.5	382.6
alone	382.6	382.9
doesn't	382.9	383.1
mean	383.1	383.2
I	383.2	383.3
won't	383.3	383.7
walk	383.7	383.9
around	383.9	384.2
naked.	384.2	384.5
I	384.5	385.6
mean	385.6	385.8
you	385.8	385.9
live	385.9	386.0
alone.	386.0	386.3
You	386.3	386.5
don't	386.5	386.6
walk	386.6	386.9
around	386.9	387.0
naked.	387.0	387.3
So	399.0	399.4
so	399.4	399.4
far	399.4	399.9
is	399.9	400.4
this	400.4	400.5
trip	400.5	400.8
to	400.8	400.9
Las	400.9	401.1
Vegas	401.1	401.2
better	401.2	401.7
or	401.7	401.9
worse	401.9	402.1
than	402.1	402.2
the	402.2	402.4
trip	402.4	402.6
to	402.6	402.7
London?	402.7	402.8
A	412.4	412.6
little	412.6	412.8
better	412.8	413.0
now.	413.0	413.0
Hey,	414.8	415.1
Las	415.1	415.4
Vegas.	415.4	416.0
1,	416.0	416.5
blind	416.5	417.0
and	417.0	417.1
0	417.1	417.6
Happy	423.8	424.3
planner	424.3	424.7
versuri.	424.7	425.1
Oh	435.9	436.6
man,	436.6	437.1
don't	437.1	437.4
tell	437.4	437.5
me	437.5	437.6
I	437.6	437.7
did	437.7	437.9
this.	437.9	438.0
How	442.5	442.8
do	442.8	442.9
you	442.9	443.0
feel	443.0	443.2
about	443.2	443.3
the?	443.3	443.7
I	443.7	443.8
really	443.8	444.0
did	444.0	444.3
forget	444.3	444.5
the	444.5	444.7
present.	444.7	445.1
Please	445.1	445.3
forgive	445.3	445.6
me.	445.6	445.7
Not	445.7	446.0
a	446.0	446.1
cat.	446.1	446.4
What	458.2	459.7
what	459.7	459.8
Richard	459.8	460.5
thing?	460.5	460.7
Richard	463.8	465.3
Simmons.	465.3	466.3
Okay.	472.1	473.6
I	473.6	473.9
am	473.9	474.2
I	474.2	475.1
ran	475.1	475.3
into	475.3	475.5
Richard	475.5	475.7
yesterday	475.7	476.5
and	476.5	477.1
he	477.1	477.3
asked	477.3	477.6
me	477.6	477.7
if	477.7	477.8
I	477.8	478.2
want	478.2	478.4
to	478.4	478.5
go	478.5	478.6
for	478.6	478.8
a	478.8	478.8
bite.	478.8	479.0
And	479.0	479.3
I	479.3	479.8
did	479.8	480.5
want	480.5	484.4
to	484.4	484.4
spoil	484.4	484.7
our	484.7	484.8
anniversary	484.8	485.3
Batman.	486.6	487.4
Really,	490.7	491.2
did	491.2	494.2
you	494.2	494.3
grab	494.3	494.5
the	494.5	494.6
bike?	494.6	494.9
No,	498.3	498.7
big	498.7	498.8
deal.	498.8	499.0
Great.	503.0	503.6
Harry	506.6	508.8
London,	508.8	509.2
one.	509.2	509.7
This	511.6	512.0
could	512.0	512.1
be	512.1	512.2
a	512.2	512.3
real	512.3	512.4
horse	512.4	512.7
race.	512.7	513.0
Look	548.4	549.5
what	549.5	549.6
happened?	549.6	549.8
Check	552.3	553.6
me	553.6	553.9
out.	553.9	554.3
I'm	554.3	555.4
in	555.4	555.6
my	555.6	555.8
kitchen,	555.8	556.3
Nick	556.3	558.1
picking	558.1	561.0
up	561.0	561.1
an	561.1	561.2
alarm.	561.2	561.4
Lighting	566.5	567.7
the	567.7	567.8
candles	567.8	568.8
naked.	568.8	570.2
Oh	583.2	583.5
my	583.5	583.7
God.	583.7	584.2
That's	584.2	584.4
Rachel	584.4	585.0
naked.	585.0	585.5
I	588.3	588.6
can't	588.6	588.9
look	588.9	589.1
at	589.1	589.2
it	589.2	589.4
that	589.4	589.5
I	589.5	589.8
am	589.8	590.0
looking	590.0	590.2
at	590.2	590.6
this.	590.6	591.0
Okay?	591.0	591.6
Vivid	591.6	592.1
colors	592.1	592.7
expressive	592.7	593.4
brush	593.4	593.8
Strokes.	593.8	594.4
Unless	596.1	596.9
she	596.9	597.2
wants	597.2	597.9
me	597.9	598.0
to	598.0	598.3
be	598.3	598.5
looking	598.5	598.7
at	598.7	599.1
that.	599.1	599.3
She	600.9	601.3
knows	601.3	601.8
I'm	601.8	602.1
home.	602.1	602.7
She	602.7	603.1
knows	603.1	603.3
I	603.3	603.9
can	603.9	604.2
see	604.2	604.4
her.	604.4	605.0
What	605.0	606.3
kind	606.3	606.5
of	606.5	606.7
game	606.7	607.4
is	607.4	607.5
she	607.5	607.9
playing?	607.9	608.0
I	609.7	610.1
think	610.1	610.5
maybe	610.5	610.8
someone's	610.8	611.8
lonely	611.8	612.3
tonight.	612.3	612.8
Hopefully,	612.8	614.7
dr.	614.7	615.4
Geller	615.4	616.2
stop	616.2	617.4
it.	617.4	617.7
You're	617.7	618.1
being	618.1	618.4
silly.	618.4	618.8
Or	621.2	621.7
am	621.7	622.0
I?	622.0	622.2
How	639.8	640.7
to	640.7	640.9
know	640.9	641.1
if	641.1	641.2
your	641.2	641.4
baby.	641.4	641.6
Hey.	655.5	655.9
May	658.8	659.2
I	659.2	659.4
come	659.4	659.6
in?	659.6	659.7
Do	663.7	664.3
you	664.3	664.7
want	664.7	665.0
me	665.0	665.1
to?	665.1	665.4
