word	start_time	end_time
him	106.7	106.8
to	106.8	106.8
open	106.8	106.9
up	106.9	107.1
a	107.1	107.3
little	107.3	107.4
bit	107.4	107.5
shares.	107.5	108.1
The	108.1	108.3
feelings	108.3	108.9
that's	108.9	109.4
easy.	109.4	109.9
You	109.9	110.5
just	110.5	110.6
have	110.6	110.8
to	110.8	110.9
think	110.9	111.1
of	111.1	111.3
him	111.3	111.4
as	111.4	111.6
it	111.6	111.7
is	111.7	111.8
a	111.8	111.9
jar	111.9	112.2
of	112.2	112.2
pickles.	112.2	112.7
That	112.7	112.8
won't	112.8	113.0
open.	113.0	113.1
So	115.7	116.1
what	116.1	116.2
are	116.2	116.3
you	116.3	116.4
saying?	116.4	116.6
I	116.6	116.7
should	116.7	116.8
run	116.8	117.1
them	117.1	117.2
under	117.2	117.3
some	117.3	117.5
hot	117.5	117.7
water	117.7	117.9
and	117.9	118.1
big	118.1	118.3
his	118.3	118.4
head	118.4	118.6
against	118.6	118.8
the	118.8	118.8
table.	118.8	119.0
No,	121.0	121.5
that's	121.5	121.8
what	121.8	121.9
you	121.9	122.0
do.	122.0	122.1
When	122.1	122.2
you	122.2	122.3
going	122.3	122.5
to	122.5	122.6
get	122.6	122.7
the	122.7	122.8
truth	122.8	123.1
out	123.1	123.2
of	123.2	123.3
someone.	123.3	123.6
Hi,	128.2	129.0
how	129.0	129.2
are	129.2	129.3
you?	129.3	129.5
How	129.5	129.6
are	129.6	133.9
things	133.9	134.0
going	134.0	134.3
with	134.3	134.6
you?	134.6	135.0
Can't	137.1	137.5
complain.	137.5	137.8
I	155.8	156.6
think.	156.6	157.0
So,	157.0	157.2
what	157.2	157.4
was	157.4	157.6
the	157.6	157.6
deal	157.6	157.7
with	157.7	158.0
you	158.0	158.2
and	158.2	158.3
Chandler	158.3	158.9
blowing	158.9	159.2
us	159.2	159.4
off	159.4	159.6
before	159.6	159.8
still	159.8	160.9
weird?	160.9	161.3
Huh?	161.3	161.5
Baby,	163.5	164.0
what	164.0	164.3
you	164.3	164.4
doing?	164.4	164.6
You.	169.6	170.0
Please,	172.0	173.3
I	173.3	173.5
think	173.5	173.6
you	173.6	173.8
know	173.8	174.0
why.	174.0	174.2
Can't	176.1	176.6
think	176.6	176.8
of	176.8	176.9
anything.	176.9	177.3
Wait	184.2	184.7
a	184.7	184.7
minute	184.7	184.9
is	184.9	185.0
it	185.0	185.2
was	185.2	185.4
Joey	185.4	185.8
and	185.8	186.0
I	186.0	186.1
didn't	186.1	186.3
invite	186.3	186.6
him	186.6	186.7
to	186.7	186.8
that	186.8	187.0
Knicks.	187.0	187.4
Game,	187.4	187.7
a	187.7	187.8
couple	187.8	188.1
of	188.1	188.1
weeks	188.1	188.4
ago,	188.4	188.5
you	188.5	189.2
think	189.2	189.5
that's	189.5	189.8
something	189.8	190.0
that	190.0	190.1
he'd	190.1	190.4
be	190.4	190.5
mad	190.5	190.6
at	190.6	190.8
you	190.8	191.0
for	191.0	191.2
that.	191.2	191.4
I	191.4	193.1
think	193.1	194.7
that's	194.7	195.0
it.	195.0	195.1
Wolfies	197.0	197.6
angry.	197.6	198.1
He	198.1	198.2
really	198.2	198.5
shouldn't	198.5	198.8
just	198.8	199.0
cover	199.0	199.4
it	199.4	199.5
up.	199.5	199.7
I	199.7	200.0
wish	200.0	200.3
you	200.3	200.4
would	200.4	200.5
just	200.5	200.5
tell	200.5	200.8
me	200.8	200.9
the	200.9	201.0
truth	201.0	201.2
and	201.2	203.0
you	203.0	203.1
really	203.1	203.4
should	203.4	203.7
run	203.7	203.9
them	203.9	204.0
under	204.0	204.2
hot	204.2	204.5
water	204.5	204.6
and	204.6	204.9
bang	204.9	205.1
his	205.1	205.3
head	205.3	205.3
against	205.3	205.7
the	205.7	205.7
table.	205.7	205.9
Honey?	209.8	210.2
I	210.2	210.3
made	210.3	210.5
a	210.5	210.5
reservation	210.5	210.6
at	210.6	211.2
China	211.2	211.4
Garden.	211.4	211.8
Is	211.8	212.1
that	212.1	212.2
okay?	212.2	212.5
Sounds	213.4	213.7
great.	213.7	213.9
But	213.9	214.7
first,	214.7	215.0
we	215.0	215.2
talk	215.2	215.4
to	215.4	215.5
me.	215.5	215.6
Talk	215.6	215.9
to	215.9	216.0
me,	216.0	216.1
tell	216.1	216.8
me	216.8	216.8
about	216.8	217.0
your	217.0	217.3
day.	217.3	217.7
Okay.	222.6	223.0
Hey,	225.1	225.4
what	225.4	225.5
are	225.5	225.6
you	225.6	225.7
thinking?	225.7	226.0
What	226.0	226.2
are	226.2	226.3
you	226.3	226.4
thinking	226.4	226.6
right?	226.6	226.7
Now,	226.7	226.9
you	226.9	228.5
are	228.5	228.6
looking	228.6	229.1
really	229.1	229.6
fine	229.6	230.0
in	230.0	230.3
that	230.3	230.4
dress.	230.4	230.8
Bennett's	232.4	232.9
Creek	232.9	233.1
fall,	233.1	233.6
but	233.6	233.8
you	233.8	233.9
know,	233.9	234.0
Great.	238.5	238.9
I	241.7	242.0
just	242.0	242.3
want	242.3	242.4
to	242.4	242.4
know	242.4	242.5
what	242.5	243.0
what	243.0	243.8
is	243.8	243.9
behind	243.9	244.3
this.	244.3	244.7
The	244.7	245.0
strong	245.0	245.7
silent	245.7	246.2
exterior.	246.2	247.3
You	247.3	248.1
know	248.1	248.2
they	248.2	248.4
say	248.4	248.6
that	248.6	248.8
Still	248.8	249.2
Waters	249.2	249.6
Run	249.6	249.7
Deep	249.7	249.8
and	249.8	250.1
I	250.1	250.3
want	250.3	251.3
to	251.3	251.4
swim	251.4	251.8
in	251.8	251.9
yours.	251.9	252.4
He	253.3	255.3
talking	255.3	255.6
about	255.6	255.6
having	255.6	256.0
sex.	256.0	256.3
Normal.	264.7	265.4
Okay,	265.4	267.5
well,	267.5	267.8
that's	267.8	269.5
always	269.5	269.7
a	269.7	269.8
painful	269.8	270.4
time.	270.4	270.6
You	270.6	271.3
know,	271.3	271.5
your	271.5	271.6
friends	271.6	271.9
invite	271.9	272.2
you	272.2	272.3
to	272.3	272.4
a	272.4	272.4
slumber	272.4	272.8
party	272.8	273.0
and	273.0	273.4
then	273.4	273.5
they	273.5	273.6
stick	273.6	274.3
your	274.3	274.4
hand	274.4	274.6
in	274.6	274.7
warm	274.7	274.9
water.	274.9	275.1
While	275.1	275.4
you're	275.4	275.5
sleeping,	275.5	276.0
so	276.0	276.1
that	276.1	276.3
you	276.3	276.3
are	276.3	276.9
sleeping	276.9	277.3
bag.	277.3	277.7
Nope,	280.0	280.5
they	280.5	280.7
never	280.7	280.9
happen	280.9	281.0
to	281.0	281.1
me.	281.1	281.2
Well,	282.7	283.0
you're	283.0	283.2
lucky,	283.2	283.5
you	283.5	283.6
never	283.6	283.7
met	283.7	284.0
that	284.0	284.2
bit,	284.2	284.6
Sharon	284.6	285.0
majeski.	285.0	285.6
The	289.4	289.7
rest	289.7	290.0
of	290.0	290.0
your	290.0	290.2
life,	290.2	290.3
you	290.3	290.6
know,	290.6	290.8
any	290.8	291.1
regrets.	291.1	291.9
I	293.1	293.1
thought,	293.1	295.7
you	295.7	295.9
know,	295.9	295.9
I'm	295.9	296.1
not	296.1	296.2
asking	296.2	296.4
for	296.4	296.6
anything.	296.6	299.2
When	306.2	306.6
I	306.6	306.7
was	306.7	306.8
six	306.8	307.1
years	307.1	307.1
old,	307.1	307.4
I	307.4	308.5
wanted	308.5	308.8
a	308.8	308.9
big	308.9	309.1
wheel.	309.1	309.4
Instead,	310.3	311.1
my	311.1	312.0
parents	312.0	312.3
got	312.3	312.4
me	312.4	312.5
this	312.5	312.6
little	312.6	312.8
plastic	312.8	314.3
chicken	314.3	314.8
that	314.8	314.9
you	314.9	315.1
hop	315.1	315.8
around	315.8	315.9
on	315.9	316.5
the	316.5	318.2
embarrassing.	318.2	318.8
The	318.8	319.0
kids	319.0	319.2
made	319.2	319.4
fun	319.4	319.5
of	319.5	319.6
me.	319.6	319.7
I	323.9	326.3
already	326.3	326.5
feel	326.5	326.8
like	326.8	326.9
I	326.9	327.1
know	327.1	327.3
you	327.3	327.4
a	327.4	327.5
little	327.5	327.5
better.	327.5	327.9
Thank	327.9	329.0
you.	329.0	329.2
Okay,	329.2	329.8
come	329.8	330.0
on	330.0	330.1
now	330.1	330.3
we	330.3	330.4
can	330.4	330.5
go	330.5	330.7
eat.	330.7	330.8
It	335.3	335.6
was	335.6	335.7
horrible.	335.7	336.0
They	339.4	339.7
called	339.7	340.0
me	340.0	340.1
Chicken	340.1	340.5
Boy.	340.5	340.6
Fifth	347.4	349.9
grade	349.9	350.1
I	350.1	350.2
got	350.2	350.2
in	350.2	350.4
a	350.4	350.5
fight,	350.5	350.7
wasn't	350.7	351.4
really	351.4	351.6
a	351.6	351.7
fight.	351.7	351.8
Richard	351.8	353.2
bit	353.2	353.7
me	353.7	353.8
on	353.8	353.9
the	353.9	354.0
nose	354.0	354.3
and	354.3	354.4
I	354.4	354.9
fell	354.9	355.1
down	355.1	355.3
right	355.3	357.2
here	357.2	357.3
and	357.3	357.5
I	357.5	360.4
think	360.4	363.3
this	363.3	363.5
is	363.5	363.7
really	363.7	363.9
great	363.9	364.2
at	364.2	364.6
that,	364.6	364.7
you	364.7	364.9
know,	364.9	364.9
you've	364.9	365.2
shared	365.2	365.5
your	365.5	365.6
feelings,	365.6	365.8
it's	365.8	366.4
really	366.4	366.7
beautiful.	366.7	366.9
But	366.9	368.3
oh	368.3	368.6
well,	368.6	371.9
I	371.9	372.2
could	372.2	372.5
leave	372.5	372.8
now.	372.8	372.9
What,	373.6	373.9
what	373.9	374.1
are	374.1	374.2
you	374.2	374.2
talking	374.2	374.9
about?	374.9	375.1
Do	375.1	375.6
you	375.6	375.7
love	375.7	376.1
their	376.1	376.3
kung	376.3	376.5
pao	376.5	376.7
chicken?	376.7	376.8
Chicken	383.3	384.3
Boy.	384.3	384.5
Is	394.0	395.3
a	395.3	395.4
9	395.4	395.7
million	395.7	396.1
spring	396.1	396.3
store.	396.3	396.6
We've	396.6	396.8
been	396.8	397.0
too.	397.0	397.1
And	397.1	397.2
I	397.2	397.3
can't	397.3	397.5
find	397.5	397.7
the	397.7	397.9
perfect	397.9	398.2
ring.	398.2	398.5
Ugly	398.5	399.5
ring.	399.5	399.8
Ugly	399.8	400.4
ring.	400.4	400.7
Ugly	400.7	401.2
rang	401.2	401.5
It's	405.3	405.7
a	405.7	405.7
beautiful	405.7	406.0
selection.	406.0	406.6
Okay,	409.1	409.7
so	409.7	410.0
maybe	410.0	410.2
you	410.2	410.3
don't	410.3	410.3
get	410.3	410.6
a	410.6	410.7
ring	410.7	411.0
when	411.0	411.7
you	411.7	411.9
when	411.9	412.2
you	412.2	412.4
do	412.4	412.6
something	412.6	412.9
different,	412.9	413.1
you	413.1	413.5
know,	413.5	413.6
maybe	413.6	413.8
you	413.8	414.3
better	414.3	414.5
than	414.5	414.7
cage	414.7	414.9
bracelet,	414.9	415.6
you	415.6	415.8
know,	415.8	415.9
or	415.9	416.2
engagement	416.2	416.6
tiara.	416.6	417.2
Engagement	418.8	419.8
Revolutionary.	419.8	420.6
War	420.6	420.9
musket.	420.9	421.3
You	423.4	423.7
know,	423.7	423.9
I'm	423.9	424.0
so	424.0	424.2
glad	424.2	424.6
I	424.6	424.6
picked	424.6	424.8
you	424.8	425.1
to	425.1	425.4
help	425.4	425.4
me	425.4	425.7
with	425.7	425.9
this.	425.9	426.0
and	429.1	429.5
handing	429.5	429.8
her,	429.8	430.0
the	430.0	430.1
Yeah,	431.5	434.1
stick	434.1	434.3
with	434.3	434.4
the	434.4	434.6
ring.	434.6	434.9
Oh,	437.5	437.8
this	437.8	438.1
one's	438.1	438.4
nice.	438.4	438.5
I	438.5	438.9
like	438.9	439.0
this	439.0	439.2
one,	439.2	439.4
sir.	439.4	439.7
Can	439.7	441.0
I	441.0	441.0
see	441.0	441.4
this	441.4	441.5
one?	441.5	441.7
This	441.7	443.8
is	443.8	443.9
the	443.9	444.2
reason	444.2	444.6
you	444.6	445.0
brought	445.0	445.2
me.	445.2	445.4
Okay.	445.4	445.7
I	445.7	445.9
know	445.9	446.1
how	446.1	446.2
to	446.2	446.4
handle.	446.4	446.5
So	446.5	447.0
let	447.0	447.2
me	447.2	447.3
handle	447.3	447.6
this	447.6	447.7
from	447.7	447.9
here	447.9	448.0
on	448.0	448.1
out.	448.1	448.3
Yeah.	448.3	450.4
Yes.	450.4	450.7
I	450.7	450.8
would	450.8	451.0
like	451.0	451.0
to	451.0	451.2
see	451.2	451.3
that	451.3	451.4
ring	451.4	451.7
please	451.7	451.9
or	451.9	452.5
not	452.5	452.6
whatever.	452.6	452.9
It's	455.2	455.6
raining	455.6	455.9
from	455.9	456.0
the	456.0	456.1
1920s.	456.1	456.6
It's	456.6	457.4
a	457.4	457.4
one	457.4	457.7
and	457.7	457.8
a	457.8	457.8
half,	457.8	458.0
carat	458.0	458.4
diamond.	458.4	458.8
Okay.	467.6	469.3
Will	472.2	472.5
you	472.5	472.6
marry	472.6	472.8
me?	472.8	473.0
Oh	474.7	475.0
my	475.0	475.1
God,	475.1	475.4
that's	475.4	475.4
it.	475.4	475.7
That's	475.7	475.8
the	475.8	475.9
ring.	475.9	476.2
How	478.5	478.9
much	478.9	479.1
is	479.1	479.2
a	479.2	479.3
Chiron?	479.3	480.0
I	480.0	480.1
will	480.1	480.3
handle	480.3	480.5
this.	480.5	480.7
How	480.7	481.5
much	481.5	481.6
is	481.6	481.9
it?	481.9	482.1
Are	489.2	489.6
you	489.6	489.7
interested	489.7	490.0
in	490.0	490.2
this	490.2	490.4
ring?	490.4	490.7
Yes,	490.7	491.1
yes.	491.1	491.4
But	491.4	492.0
I	492.0	492.1
can	492.1	492.2
only	492.2	492.3
pay	492.3	492.7
$8,000	492.7	493.8
Okay,	494.7	495.3
I	495.3	495.3
can	495.3	495.5
let	495.5	495.6
it	495.6	495.7
go	495.7	495.7
for	495.7	495.9
$8.	495.9	497.6
How	499.1	499.4
would	499.4	499.6
you	499.6	499.6
like	499.6	499.7
to	499.7	499.9
pay	499.9	500.1
credit	500.1	500.8
card?	500.8	500.9
Even	500.9	511.3
invite	511.3	511.6
me	511.6	511.7
to	511.7	511.8
the	511.8	511.8
game	511.8	511.9
but	511.9	512.3
I'm	512.3	512.4
over	512.4	512.7
it,	512.7	512.7
whatever.	512.7	513.0
Listen,	517.4	517.9
I'm	517.9	518.0
sorry	518.0	518.4
about	518.4	518.6
before.	518.6	518.8
Do	520.0	520.3
you	520.3	520.4
have	520.4	520.7
anything	520.7	521.0
here	521.0	521.4
for	521.4	521.6
$10	521.6	522.3
or	522.3	525.8
$5?	525.8	527.0
Bill.	527.0	527.2
I'll	530.5	530.8
give	530.8	531.0
you	531.0	531.1
$1	531.1	531.7
for	531.7	531.8
them.	531.8	532.0
I	534.9	535.6
remember	535.6	536.0
have	536.0	536.2
Chandler	536.2	536.6
and	536.6	536.7
Phoebe	536.7	537.1
blew	537.1	537.5
us	537.5	537.7
off	537.7	538.0
yesterday.	538.0	538.5
Remember	541.3	542.0
you,	542.0	542.1
you	542.1	542.2
eating	542.2	542.8
pizza?	542.8	543.3
apparently	546.3	547.1
Chandler's,	547.1	547.7
angry	547.7	548.2
at	548.2	548.4
us	548.4	548.6
for	548.6	548.7
not	548.7	548.9
getting	548.9	549.1
him	549.1	549.4
a	549.4	549.5
ticket	549.5	549.8
to	549.8	550.0
that	550.0	550.0
Knicks	550.0	550.5
game	550.5	550.7
a	550.7	550.8
couple	550.8	551.1
of	551.1	551.2
weeks	551.2	551.4
ago,	551.4	551.5
but	551.5	551.8
we're	551.8	552.1
supposed	552.1	552.2
to	552.2	552.3
just	552.3	552.4
get	552.4	552.7
him	552.7	552.8
a	552.8	552.9
ticket	552.9	553.1
that	553.1	554.3
guy	554.3	554.7
who's	554.7	555.0
always	555.0	555.3
mooching	555.3	555.8
Anyway	558.4	559.0
I	559.0	559.2
still	559.2	559.6
think	559.6	559.9
we	559.9	560.0
should	560.0	560.2
try	560.2	560.4
to	560.4	560.6
patch	560.6	561.1
things	561.1	561.2
up	561.2	561.6
you	561.6	561.9
know	561.9	562.1
like	562.1	562.4
maybe	562.4	563.0
we	563.0	563.2
can	563.2	563.2
get	563.2	563.4
him	563.4	563.5
tickets	563.5	563.8
to	563.8	564.1
another	564.1	564.3
next	564.3	564.7
game	564.7	565.0
and	565.0	565.1
invite	565.1	565.4
that's	565.4	566.5
a	566.5	566.6
great	566.6	566.8
idea.	566.8	566.9
OK	570.3	570.7
Google.	570.7	571.0
Hey	571.0	572.1
hey	572.1	572.2
well	572.2	572.6
I	572.6	572.7
got	572.7	572.9
this	572.9	573.0
one.	573.0	573.2
You	576.1	576.3
don't	576.3	576.5
get	576.5	576.6
sick.	576.6	576.8
Sometimes	576.8	577.4
I	577.4	577.5
just,	577.5	577.7
I	577.7	577.8
don't	577.8	577.9
get	577.9	578.2
Chandler,	578.2	578.6
you	578.6	578.9
know,	578.9	579.0
me	579.0	579.2
and	579.2	579.3
him	579.3	579.6
do	579.6	580.1
stuff	580.1	580.2
all	580.2	580.5
the	580.5	580.6
time	580.6	580.7
without	580.7	581.1
you	581.1	581.4
and	581.4	581.6
you	581.6	581.6
don't	581.6	581.8
get	581.8	581.9
all	581.9	582.1
upset	582.1	582.3
all	582.3	586.4
the	586.4	586.6
time.	586.6	586.7
I'm	590.3	590.8
sorry	590.8	591.2
it	591.2	591.3
was	591.3	591.4
rejected	591.4	591.7
impossible.	591.7	593.4
Still	602.5	602.9
crying	602.9	603.1
like	603.1	604.0
a	604.0	604.3
little	604.3	604.5
girl.	604.5	605.0
I	607.2	607.4
know,	607.4	607.5
I	607.5	607.8
know,	607.8	608.1
I	608.1	608.2
know	608.2	608.2
this	608.2	609.0
is	609.0	609.2
all	609.2	609.4
my	609.4	609.6
fault.	609.6	609.7
I	609.7	610.1
wanted	610.1	610.7
him	610.7	610.7
to	610.7	610.8
go,	610.8	610.9
but	610.9	612.4
I	612.4	612.5
didn't	612.5	613.1
know	613.1	613.2
that	613.2	613.3
it	613.3	613.5
was	613.5	613.5
going	613.5	613.7
to	613.7	613.7
unleash	613.7	614.1
this	614.1	614.4
this	614.4	614.8
week	614.8	615.2
be	615.2	615.4
going	615.4	616.1
anymore.	616.1	616.4
No,	617.4	619.7
I	619.7	619.8
only	619.8	619.9
know	619.9	620.2
of	620.2	620.3
two	620.3	620.4
Surefire	620.4	621.3
ways	621.3	621.7
to	621.7	621.8
shut	621.8	622.0
a	622.0	622.1
man	622.1	622.3
up.	622.3	622.5
And	622.5	622.9
one	622.9	623.0
of	623.0	623.2
them	623.2	623.3
is	623.3	623.4
sex.	623.4	623.8
What's	623.8	624.8
the	624.8	624.8
other	624.8	625.0
one?	625.0	625.1
I	625.1	625.4
don't	625.4	625.5
know.	625.5	625.7
I've	625.7	625.9
never	625.9	626.0
had	626.0	626.2
to	626.2	626.3
use	626.3	626.4
the	626.4	626.6
other	626.6	626.7
one.	626.7	626.9
When	628.6	629.0
does	629.0	629.2
Zayn	629.2	629.6
know	629.6	630.1
if	630.1	630.3
we're	630.3	630.4
having	630.4	630.4
sex,	630.4	630.9
is	630.9	631.3
not	631.3	631.4
going	631.4	631.6
to	631.6	631.6
talk.	631.6	631.7
That's	631.7	632.7
right.	632.7	633.1
You're	633.1	633.3
the	633.3	633.4
talker	633.4	633.8
Great	638.7	639.5
idea.	639.5	639.7
I'd	648.6	650.3
also	650.3	650.6
like	650.6	650.8
to	650.8	651.0
try	651.0	651.4
on	651.4	651.5
be	651.5	651.9
tiara.	651.9	652.5
What	659.2	660.1
do	660.1	660.1
you	660.1	660.2
think	660.2	660.5
too	660.5	660.9
much?	660.9	661.0
Attached.	663.0	663.9
Take	663.9	666.5
the	666.5	666.6
Tiara	666.6	667.1
back	667.1	667.5
and	667.5	668.7
let	668.7	669.2
me	669.2	669.2
hold	669.2	669.4
the	669.4	669.5
musket	669.5	669.9
again.	669.9	670.2
Missing.	679.4	680.6
Okay,	680.6	682.5
let	682.5	683.1
me	683.1	683.2
see	683.2	683.3
the	683.3	683.5
ring	683.5	683.8
that	683.8	683.9
my	683.9	684.0
friend	684.0	684.3
picked	684.3	684.5
up.	684.5	684.7
Does	685.9	686.3
the	686.3	686.4
1920s	686.4	687.2
princess	687.2	687.7
cut	687.7	687.9
ring?	687.9	688.2
Rachel.	713.5	714.4
No.	715.4	715.7
