word	start_time	end_time
brown.	137.2	139.1
Leather	139.1	139.4
dress	139.4	139.8
gloves.	139.8	139.9
Oh	141.1	141.4
well,	141.4	141.8
let's	141.8	142.0
see	142.0	142.1
your	142.1	142.5
about	142.5	142.7
a	142.7	143.0
well,	143.0	143.3
this	143.3	143.4
one	143.4	143.6
is	143.6	143.7
large	143.7	144.2
and	144.2	145.5
it's	145.5	146.3
one	146.3	146.6
also	146.6	147.4
large.	147.4	147.8
Rachel	157.1	159.1
is	159.1	162.7
in	162.7	162.8
town	162.8	163.1
from	163.1	163.3
London.	163.3	163.7
Tickets	163.7	169.3
for	169.3	169.6
the	169.6	169.7
Opera	169.7	169.9
die	169.9	170.8
fledermaus.	170.8	171.1
And	171.1	172.2
I	172.2	172.3
was	172.3	172.4
wondering	172.4	172.6
if	172.6	172.7
you	172.7	172.9
would	172.9	173.0
like	173.0	173.0
to	173.0	173.2
keep	173.2	173.4
a	173.4	173.5
company	173.5	173.9
this	173.9	174.1
evening.	174.1	174.2
Thank	174.2	181.4
you.	181.4	181.6
Thank	181.6	182.1
you.	182.1	182.1
So,	182.1	182.2
very	182.2	182.4
much.	182.4	182.6
so,	184.2	184.6
Gloves.	193.5	194.2
I	195.1	196.7
do	196.7	196.8
know	196.8	197.0
it,	197.0	197.1
but	197.1	199.0
I	199.0	199.1
was	199.1	199.1
curious.	199.1	199.5
I	203.6	204.0
invested	204.0	204.7
in	204.7	204.8
this	204.8	204.8
nightclub	204.8	205.3
in	205.3	205.6
its	205.6	205.7
opening	205.7	206.0
tonight,	206.0	206.2
would	206.2	206.4
you	206.4	206.5
like	206.5	206.5
to	206.5	206.7
come?	206.7	206.8
Kidding.	214.8	215.8
I	218.6	219.0
got	219.0	219.2
to	219.2	219.2
get	219.2	219.3
there	219.3	219.5
early,	219.5	219.6
but	219.6	219.9
I'm	219.9	220.0
going	220.0	220.1
to	220.1	220.2
put	220.2	220.3
you	220.3	220.4
on	220.4	220.5
the	220.5	220.6
VIP	220.6	221.0
list.	221.0	221.2
Okay,	221.2	221.6
look	221.6	221.9
for	221.9	222.0
me.	222.0	222.2
I'll	223.5	223.9
see	223.9	224.0
you	224.0	224.1
tonight,	224.1	224.2
okay.	224.2	225.3
View	229.5	230.0
and	230.0	230.3
Emily	230.3	230.6
tonight	230.6	231.1
deflated	231.1	232.5
balls.	232.5	232.8
I	236.2	236.5
think	236.5	236.7
we're	236.7	236.8
like	236.8	237.0
it	237.0	237.1
had	237.1	237.6
two	237.6	237.7
out	237.7	238.0
of	238.0	238.0
The	238.0	238.1
Three	238.1	238.2
Tenors.	238.2	238.6
I	246.9	247.4
can't	247.4	247.5
believe	247.5	247.6
he	247.6	248.0
did	248.0	248.3
this	248.3	248.3
to	248.3	248.5
me.	248.5	248.7
I	248.7	248.9
really	248.9	249.1
thought	249.1	249.6
that	249.6	249.8
she	249.8	250.0
was	250.0	250.2
the	250.2	250.3
one	250.3	250.6
I'll	251.9	252.3
tell	252.3	252.4
you	252.4	252.5
what	252.5	252.7
from	252.7	253.7
now	253.7	253.8
on.	253.8	254.0
I'm	254.0	254.2
not	254.2	254.3
getting	254.3	254.4
out	254.4	254.6
of	254.6	254.7
this	254.7	254.9
chair	254.9	255.2
ever.	255.2	255.8
Okay.	255.8	256.4
For	256.4	256.4
now	256.4	256.6
on	256.6	256.8
this	256.8	257.0
chair	257.0	257.5
is	257.5	257.6
the	257.6	257.8
what	257.8	258.2
take	258.2	264.9
the	264.9	265.1
sweats	265.1	265.6
off?	265.6	266.0
Okay,	266.0	266.4
just	266.4	266.8
take	266.8	266.9
them	266.9	267.2
off	267.2	267.3
and	267.3	267.6
we'll	267.6	267.8
have	267.8	267.9
some	267.9	268.2
fun.	268.2	268.5
That's	274.9	275.6
why	275.6	275.7
I	275.7	275.7
never	275.7	275.8
wear	275.8	276.1
sweatpants.	276.1	276.4
Hey.	279.7	280.1
If	288.3	288.7
three	288.7	289.0
days	289.0	289.2
on	289.2	289.3
the	289.3	289.4
lake	289.4	289.7
without	289.7	289.8
a	289.8	290.0
shower.	290.0	290.2
Plus	290.2	290.7
I	290.7	291.2
fell	291.2	291.5
in	291.5	291.6
that	291.6	291.7
big	291.7	292.0
tub	292.0	292.1
alarms	292.1	292.6
at	292.6	292.6
The	292.6	292.7
Bait	292.7	293.0
Stand.	293.0	293.3
He	296.6	296.9
hasn't	296.9	297.1
gotten	297.1	297.3
out	297.3	297.4
of	297.4	297.5
that.	297.5	297.6
Chair	297.6	297.9
in	297.9	298.1
2	298.1	298.3
days.	298.3	298.7
Hey	298.7	299.8
buddy.	299.8	300.1
How's	300.1	300.3
it	300.3	300.4
going?	300.4	300.5
Daddy,	307.3	308.1
just	308.1	308.3
need	308.3	308.5
his	308.5	308.6
power	308.6	308.8
come	308.8	309.1
from.	309.1	309.1
What's	320.1	322.1
the	322.1	322.2
matter?	322.2	322.4
Joshua	322.4	325.3
invited	325.3	325.8
me	325.8	326.0
to	326.0	326.1
this	326.1	326.2
fancy	326.2	326.8
Club	326.8	327.3
opening	327.3	327.7
tonight	327.7	327.9
and	327.9	332.1
that	332.1	332.2
I	332.2	332.3
would	332.3	332.4
take	332.4	332.6
his	332.6	332.8
niece,	332.8	333.3
some	333.3	334.3
Olaf	334.3	334.8
Rosso	334.8	335.5
What	336.8	337.2
are	337.2	337.3
you	337.3	337.3
going	337.3	337.4
to	337.4	337.5
do?	337.5	337.7
I	340.2	340.5
don't	340.5	340.7
know,	340.7	340.8
sweetie.	340.8	341.2
Because	343.6	343.9
I	343.9	343.9
have	343.9	344.2
to	344.2	344.3
work,	344.3	344.5
I	344.5	346.2
would,	346.2	346.7
but	346.7	346.9
I	346.9	347.0
got	347.0	347.0
my	347.0	347.3
morning	347.3	347.6
sickness	347.6	347.7
in	347.7	348.0
the	348.0	348.1
evening.	348.1	348.6
Don't	354.0	354.4
you	354.4	354.6
guys?	354.6	354.7
Come	354.7	354.9
on.	354.9	355.2
This	355.2	355.5
is	355.5	355.6
I	355.6	355.7
have	355.7	356.0
to	356.0	356.1
meet	356.1	356.4
you	356.4	356.5
after.	356.5	356.6
This	356.6	357.2
is	357.2	357.4
my	357.4	357.5
one	357.5	357.8
chance	357.8	357.9
for	357.9	358.2
him	358.2	358.3
to	358.3	358.4
see	358.4	358.6
the	358.6	358.7
fun.	358.7	359.0
Rachel,	359.0	359.5
you	359.5	360.1
know,	360.1	360.2
they	360.2	360.4
wouldn't	360.4	360.7
it	360.7	360.8
be	360.8	360.8
great	360.8	361.0
if	361.0	361.1
she	361.1	361.2
were	361.2	361.4
my	361.4	361.5
wife,	361.5	361.6
Rachel.	361.6	362.1
Joey	365.0	366.4
and	366.4	366.6
Chandler	366.6	366.9
back	366.9	367.3
Chandler,	367.3	368.1
still	368.1	368.3
in	368.3	368.5
Phase	368.5	368.7
One	368.7	369.1
and	369.1	369.2
Joey's	369.2	369.9
that	369.9	370.1
thing	370.1	370.3
you	370.3	370.5
smell.	370.5	370.8
Hi.	376.8	377.2
No,	387.5	388.0
please.	388.0	395.5
So	395.5	400.2
you	400.2	400.4
can	400.4	400.7
go	400.7	400.9
to	400.9	401.0
a	401.0	401.1
club	401.1	401.4
and	401.4	401.8
flirt	401.8	402.1
with	402.1	402.3
some	402.3	402.6
guy	402.6	402.8
get	402.8	404.7
it.	404.7	404.9
It	404.9	405.2
is	405.2	405.5
a	405.5	405.6
toughie	405.6	406.2
Oh	412.2	412.5
wait,	412.5	412.7
you	412.7	412.8
can't	412.8	413.1
see.	413.1	413.4
People	413.4	413.6
can	413.6	414.4
you	414.4	414.6
Hello.	415.8	417.3
Ross,	423.0	423.7
please.	423.7	424.0
Come	424.0	424.3
on.	424.3	424.3
I	424.3	424.9
thought	424.9	425.1
we	425.1	425.3
had	425.3	425.4
moved	425.4	425.8
on.	425.8	425.9
I	425.9	426.6
thought	426.6	426.8
we	426.8	427.0
got	427.0	427.1
a	427.1	427.3
place	427.3	427.6
where	427.6	427.7
we	427.7	427.7
could	427.7	427.9
be	427.9	428.0
happy	428.0	428.3
for	428.3	428.6
each	428.6	428.6
other.	428.6	429.0
You	429.0	429.9
was	429.9	430.0
that	430.0	430.1
just	430.1	430.4
me?	430.4	430.5
Alright,	433.0	433.5
I'll	433.5	433.6
do	433.6	433.8
it.	433.8	433.9
Yes,	437.7	439.4
I'm	439.4	440.0
Rachel	440.0	440.4
Green.	440.4	440.7
There's	440.7	443.3
been	443.3	443.5
a	443.5	443.6
change	443.6	444.4
of	444.4	444.6
plans.	444.6	444.7
That's	444.7	450.0
just	450.0	450.2
lovely,	450.2	450.4
isn't	450.4	450.9
it?	450.9	451.0
I	451.0	451.1
must	451.1	451.3
have	451.3	451.5
missed	451.5	451.6
your	451.6	451.7
call	451.7	451.8
even	451.8	452.3
though	452.3	452.5
I	452.5	452.5
didn't	452.5	452.7
leave	452.7	452.9
the	452.9	453.0
classroom	453.0	453.3
company	453.3	462.1
strips	462.1	462.8
at	462.8	463.1
the	463.1	463.3
John	463.3	463.5
F,	463.5	463.6
Kennedy	463.6	463.7
Airport.	463.7	464.2
Hi,	472.4	472.8
I	472.8	473.0
think	473.0	473.4
you	473.4	474.1
look	474.1	474.2
great.	474.2	474.3
Okay,	482.1	482.7
please	482.7	484.8
hurry.	484.8	485.0
Talk.	489.1	489.7
What	499.5	500.9
is	500.9	501.0
a	501.0	501.0
baby	501.0	502.4
carrot?	502.4	502.8
Oh	509.5	509.7
my	509.7	509.9
God.	509.9	510.5
I	510.5	511.0
was	511.0	512.4
supposed	512.4	512.7
to	512.7	512.7
be	512.7	512.8
in	512.8	512.9
the	512.9	513.0
center	513.0	513.1
half	513.1	513.4
an	513.4	513.5
hour	513.5	513.8
ago.	513.8	513.9
I	517.6	518.4
don't	518.4	518.6
like	518.6	518.7
fell	518.7	518.9
asleep	518.9	519.1
before.	519.1	519.4
I	519.4	519.5
could	519.5	519.7
take	519.7	519.8
a	519.8	519.9
shower	519.9	519.9
if	519.9	522.3
I	522.3	522.4
run.	522.4	522.7
So	529.9	530.2
how	530.2	530.6
did	530.6	530.7
it	530.7	530.8
go	530.8	530.8
with	530.8	531.0
Joshua	531.0	531.4
last	531.4	531.7
night?	531.7	531.9
Well,	531.9	532.4
I	532.4	532.5
didn't	532.5	532.8
see	532.8	533.0
Joshua,	533.0	533.5
but	533.5	534.9
I	534.9	535.3
did	535.3	536.1
punch	536.1	536.3
a	536.3	536.4
girl	536.4	536.5
in	536.5	536.7
the	536.7	536.7
face	536.7	536.9
and	536.9	541.5
when	541.5	541.6
I	541.6	541.7
got	541.7	541.9
there,	541.9	542.2
there	542.2	542.6
was	542.6	542.7
no	542.7	542.9
Rachel	542.9	543.2
Green	543.2	543.6
on	543.6	543.9
the	543.9	544.0
list	544.0	544.4
but	544.4	544.6
there	544.6	544.8
was	544.8	545.0
a	545.0	545.1
Rachel	545.1	545.6
grape.	545.6	546.0
So	546.0	547.1
did	547.1	547.3
you	547.3	547.4
get	547.4	547.5
to	547.5	547.7
meet	547.7	547.8
her?	547.8	548.0
there	551.2	552.1
is	552.1	552.3
no	552.3	552.4
racial	552.4	552.6
group	552.6	553.0
but	553.0	553.6
then	553.6	553.8
this	553.8	553.9
other	553.9	554.1
girl	554.1	554.3
overheard	554.3	554.9
us	554.9	555.2
and	555.2	555.2
she	555.2	555.4
was	555.4	555.6
Letter	557.1	558.1
writing.	558.1	558.4
So	558.4	559.0
you	559.0	559.0
hit	559.0	559.3
her	559.3	559.3
in	559.3	559.5
the	559.5	559.5
face.	559.5	559.6
Now	559.6	560.3
she	560.3	560.6
was	560.6	560.8
already	560.8	561.1
in	561.1	561.3
but	561.3	561.4
then	561.4	561.5
this	561.5	561.7
big	561.7	562.1
bitch	562.1	562.6
behind	562.6	562.9
me,	562.9	563.0
tried	563.0	563.2
to	563.2	563.3
steal	563.3	563.6
my	563.6	563.7
umbrella.	563.7	564.3
So	564.3	565.2
I	565.2	565.2
clocked	565.2	565.6
her	565.6	565.8
That's	569.2	569.6
all	569.6	569.8
I	569.8	569.9
want.	569.9	570.2
Hours	571.1	571.6
outside	571.6	572.1
of	572.1	572.4
work	572.4	572.7
to	572.7	572.8
see	572.8	573.0
Joshua	573.0	573.5
so	573.5	574.3
they	574.3	574.4
can	574.4	574.6
go	574.6	574.9
ahead	574.9	575.0
and	575.0	575.3
start	575.3	575.4
fall	575.4	575.9
in.	575.9	576.0
Love	576.0	576.2
with	576.2	576.3
me.	576.3	576.4
Speed.	579.3	581.1
Play,	583.9	584.4
that's	584.4	584.6
your	584.6	584.8
name.	584.8	585.1
Search	587.1	587.8
for	587.8	587.9
Phoebe.	587.9	588.3
I	588.3	588.3
thought	588.3	588.5
that's	588.5	588.7
just	588.7	588.9
what	588.9	589.0
we	589.0	589.1
call	589.1	589.3
each	589.3	589.5
other.	589.5	589.6
Hey	594.2	594.7
rain	594.7	595.1
pants	595.1	595.6
where	595.6	597.2
the	597.2	597.3
guys	597.3	597.7
ready	597.7	597.9
to	597.9	598.1
get	598.1	598.2
drunk	598.2	598.5
and	598.5	598.6
see	598.6	598.7
some	598.7	598.9
strippers.	598.9	599.1
9:30	601.2	601.8
in	601.8	601.9
the	601.9	601.9
morning.	601.9	602.0
Oh	606.8	610.2
my	610.2	610.4
God.	610.4	611.0
What	614.8	615.3
do	615.3	615.4
you	615.4	615.4
think?	615.4	615.9
He's	616.9	617.3
with	617.3	617.4
Emily	617.4	617.8
at	617.8	618.0
a	618.0	618.0
bed	618.0	618.2
and	618.2	618.3
breakfast	618.3	618.4
in	618.4	618.9
Vermont	618.9	619.4
omigod.	619.4	620.9
When	625.4	625.8
we	625.8	625.9
first	625.9	626.1
met	626.1	626.4
her,	626.4	626.6
she	626.6	626.8
was	626.8	626.9
soaking	626.9	627.5
her	627.5	627.9
feet	627.9	628.0
when	628.0	628.6
wet,	628.6	628.9
who	628.9	629.2
wouldn't	629.2	629.7
be	629.7	629.8
miserable?	629.8	630.5
I'm	630.5	631.0
telling	631.0	631.3
you,	631.3	631.4
once	631.4	631.6
I	631.6	631.7
got	631.7	631.9
her	631.9	632.1
into	632.1	632.3
a	632.3	632.4
dry	632.4	632.7
pair	632.7	633.0
of	633.0	633.1
shoes,	633.1	633.4
she	633.4	633.5
was	633.5	633.6
a	633.6	633.7
totally	633.7	633.9
different	633.9	634.2
person	634.2	634.9
out.	634.9	637.9
Maybe	641.6	643.0
she	643.0	643.1
doesn't	643.1	643.2
hit	643.2	643.6
him	643.6	643.9
all	643.9	644.0
the	644.0	644.1
time.	644.1	644.3
What's	645.7	646.4
the	646.4	646.5
temperature	646.5	646.9
outside?	646.9	647.8
He	655.9	656.3
had	656.3	656.4
to	656.4	656.5
go,	656.5	656.7
there	656.7	657.0
was	657.0	657.2
a	657.2	657.2
deer	657.2	657.6
just	657.6	657.8
outside	657.8	658.3
eating	658.3	658.6
fruit.	658.6	659.1
