word	start_time	end_time
didn't	223.9	224.1
say?	224.1	224.3
But	224.3	224.5
it	224.5	224.6
was	224.6	224.7
a	224.7	224.8
fire.	224.8	225.1
I	225.1	225.2
guess.	225.2	225.4
I'm	225.4	225.5
not	225.5	225.6
very	225.6	225.6
good	225.6	225.8
to	225.8	227.4
go	227.4	227.6
away.	227.6	227.7
Are	231.8	232.2
you	232.2	232.3
smiling	232.3	232.7
about	232.7	232.8
what	232.8	233.2
is	233.2	233.2
so	233.2	233.4
funny?	233.4	233.6
The	233.6	234.6
part	234.6	234.9
I	234.9	235.0
want	235.0	235.2
to	235.2	235.2
audition	235.2	235.4
for	235.4	235.8
the	235.8	235.9
fireman.	235.9	236.5
This	236.5	237.4
is	237.4	237.6
so	237.6	237.8
meant	237.8	238.2
to	238.2	238.3
be.	238.3	238.6
wow,	247.1	247.5
looks	247.5	248.4
like	248.4	248.4
you	248.4	248.6
were	248.6	248.7
very	248.7	248.7
generous	248.7	249.2
with	249.2	249.5
your	249.5	249.6
grades,	249.6	250.0
this	250.0	250.1
semester	250.1	250.2
After	257.3	257.8
gallon.	257.8	258.2
I	260.3	260.6
wanted	260.6	260.9
to	260.9	261.0
say	261.0	261.1
how	261.1	261.3
much	261.3	261.3
I	261.3	261.6
enjoyed	261.6	261.7
your	261.7	262.0
class.	262.0	262.2
Yeah.	262.2	272.4
I	272.4	273.0
felt	273.0	273.3
a	273.3	273.4
little	273.4	273.5
weird	273.5	273.8
about	273.8	274.0
it.	274.0	274.3
You're	274.3	274.9
a	274.9	275.0
teacher.	275.0	275.3
I'm	275.3	276.3
a	276.3	276.4
student.	276.4	276.8
But	276.8	278.3
would	278.3	278.4
you	278.4	278.5
maybe	278.5	278.7
want	278.7	278.8
to	278.8	278.9
go	278.9	279.0
out	279.0	279.1
with	279.1	279.2
me	279.2	279.4
sometime,	279.4	279.4
cuz	279.4	284.7
I	284.7	284.8
was	284.8	285.0
thinking	285.0	285.2
the	285.2	286.4
semester's	286.4	287.1
over	287.1	287.4
You're	288.4	288.8
not	288.8	288.9
my	288.9	289.1
teacher	289.1	289.3
anymore.	289.3	289.7
I	289.7	296.2
see	296.2	296.3
you	296.3	296.4
already	296.4	296.6
gave	296.6	297.0
me	297.0	297.1
Gotcha.	299.2	299.7
What	304.1	305.4
time?	305.4	305.7
Hello.	312.2	313.0
Hi.	313.0	313.9
Don't	313.9	315.0
like	315.0	315.2
coming	315.2	315.4
through.	315.4	315.5
Not	318.1	318.4
so	318.4	318.5
bad.	318.5	318.8
Most	318.8	319.3
of	319.3	319.5
the	319.5	319.6
damage	319.6	319.8
is	319.8	320.0
pretty	320.0	320.2
much	320.2	320.3
contained	320.3	320.6
in	320.6	320.7
the	320.7	320.8
bedrooms.	320.8	321.3
Hey,	322.3	322.7
buddy.	322.7	323.0
I	323.0	323.5
think	323.5	323.6
I	323.6	323.6
can	323.6	323.8
borrow	323.8	323.9
you	323.9	324.1
uniform	324.1	324.4
this	324.4	324.6
Thursday.	324.6	324.9
You	330.0	330.4
would	330.4	330.5
look	330.5	330.6
good	330.6	330.7
in	330.7	331.1
that.	331.1	331.3
How	333.5	334.4
bad	334.4	334.7
is	334.7	334.8
it,	334.8	334.9
bad?	334.9	335.9
I	335.9	340.0
do	340.0	340.1
not	340.1	340.4
remember.	340.4	340.6
How's	342.8	343.2
your	343.2	343.3
room	343.3	343.5
Ranch	343.5	343.8
everything?	343.8	344.4
My	344.4	345.5
bad.	345.5	345.8
My	345.8	345.9
clothes.	345.9	346.3
Like	346.3	346.9
my	346.9	347.0
favorite	347.0	347.3
sweater.	347.3	347.7
Fine,	350.0	350.7
I'm	350.7	351.1
sorry	351.1	351.4
for	351.4	351.9
your	351.9	352.0
loss	352.0	352.5
of	352.5	355.6
here	355.6	355.7
for	355.7	355.9
a	355.9	356.0
while.	356.0	356.0
You	356.0	356.4
ladies	356.4	356.7
have	356.7	356.9
a	356.9	356.9
place	356.9	357.1
to	357.1	357.2
stay.	357.2	357.5
Wow,	358.8	359.3
look	359.3	362.6
how	362.6	362.8
I	362.8	363.9
am	363.9	364.1
not	364.1	364.6
in	364.6	364.9
the	364.9	365.0
mood	365.0	365.0
to	365.0	365.5
be	365.5	365.6
hit	365.6	365.9
on	365.9	366.0
right	366.0	366.3
now,	366.3	366.5
but	366.5	367.1
if	367.1	367.2
you	367.2	367.3
give	367.3	367.6
me	367.6	367.6
your	367.6	367.8
number,	367.8	367.9
I	367.9	368.4
will	368.4	368.5
call	368.5	368.6
you	368.6	369.0
some	369.0	369.4
other	369.4	369.5
time.	369.5	369.7
They	372.4	373.5
can	373.5	373.7
stay	373.7	373.9
with	373.9	374.1
us.	374.1	374.2
Have	374.2	374.9
you	374.9	375.1
figured	375.1	375.3
out	375.3	375.4
what	375.4	375.5
started	375.5	375.8
the	375.8	375.9
fire	375.9	376.1
fireman?	376.1	376.7
Well,	378.7	379.2
if	379.2	380.0
you	380.0	380.4
smoke.	380.4	380.8
There's	396.5	396.8
no	396.8	396.9
need	396.9	397.1
to	397.1	397.3
place	397.3	397.6
blame.	397.6	397.9
Okay,	397.9	398.7
I've	398.7	400.0
warned	400.0	400.2
her	400.2	400.4
about	400.4	400.5
those	400.5	400.7
candles.	400.7	401.2
That	405.4	405.8
is	405.8	406.0
great	406.0	406.5
to	406.5	406.6
catch	406.6	406.8
up.	406.8	407.0
I	407.0	407.2
can't	407.2	407.4
believe	407.4	407.6
how	407.6	408.0
long	408.0	408.2
it's	408.2	408.5
been.	408.5	408.6
Oh,	413.7	414.0
that's	414.0	414.3
great.	414.3	414.5
Good	414.5	414.8
for	414.8	415.0
you.	415.0	415.2
Okay,	417.6	419.3
so	419.3	419.7
yeah,	419.7	419.9
maybe	419.9	420.2
we	420.2	420.4
can	420.4	420.5
get	420.5	420.6
together.	420.6	420.8
Can	428.1	428.3
you	428.3	428.6
hold	428.6	428.7
on	428.7	428.9
for	428.9	429.0
one	429.0	429.2
second,	429.2	429.6
please?	429.6	429.7
Hi,	435.4	435.8
I'm	435.8	436.0
back.	436.0	436.4
Yeah,	437.6	438.1
that	438.1	438.4
sounds	438.4	438.5
great.	438.5	438.8
Okay.	438.8	439.6
Well,	439.6	439.9
we'll	439.9	440.0
do.	440.0	440.1
Okay,	440.1	440.9
bye.	440.9	441.2
So	445.0	445.3
I	445.3	445.4
went	445.4	445.6
with	445.6	445.8
my	445.8	445.9
audition.	445.9	446.3
I	446.3	446.3
mean,	446.3	446.5
I	446.5	446.7
know	446.7	446.8
it's	446.8	447.0
Thursday,	447.0	447.4
but	447.4	447.6
what	447.6	447.8
time	447.8	448.0
honey,	448.0	457.7
it	457.7	457.9
is	457.9	458.0
not	458.0	458.1
a	458.1	458.2
date.	458.2	458.4
I	458.4	458.5
haven't	458.5	458.8
talked	458.8	459.0
to	459.0	459.1
her	459.1	459.2
in	459.2	459.2
10	459.2	459.5
years.	459.5	459.6
You	459.6	459.9
can't	459.9	460.1
just	460.1	460.2
call	460.2	460.4
up.	460.4	460.6
Somebody	460.6	461.0
haven't	461.0	461.3
talked	461.3	461.5
to	461.5	461.6
him	461.6	461.7
ten	461.7	461.9
years	461.9	462.0
and	462.0	462.2
asking	462.2	462.5
for	462.5	462.7
a	462.7	462.7
favor,	462.7	463.0
their	463.0	463.5
rules,	463.5	464.0
you	464.0	464.1
know,	464.1	464.2
you	464.2	464.3
got	464.3	464.5
to	464.5	464.6
put	464.6	465.1
in	465.1	465.4
some	465.4	465.4
time,	465.4	465.6
right?	465.6	467.0
I'm	467.0	467.1
sorry	467.1	467.3
for	467.3	469.1
the	469.1	469.2
ex-girlfriend.	469.2	470.0
We	470.0	470.4
only	470.4	470.6
went	470.6	470.7
out	470.7	470.8
once	470.8	471.0
you've	471.0	471.9
dated	471.9	472.1
her	472.1	472.4
Not	474.1	474.5
once	474.5	475.0
boyfriend.	475.0	480.0
Hahaha,	493.5	493.9
that's	493.9	494.2
great,	494.2	494.6
my	494.6	494.7
friend,	494.7	494.8
Joe	494.8	495.0
is	495.0	495.2
in	495.2	495.3
the	495.3	495.4
movie	495.4	495.6
business	495.6	495.8
from	495.8	498.7
school,	498.7	499.0
he	499.0	506.2
calls	506.2	507.0
me	507.0	507.2
up	507.2	507.5
and	507.5	507.6
asked	507.6	508.0
me	508.0	508.2
if	508.2	508.4
he	508.4	508.5
can	508.5	508.7
edit	508.7	508.9
my	508.9	509.1
new	509.1	509.3
movie.	509.3	509.6
Believe	509.6	511.0
that	511.0	511.2
I	511.2	512.0
haven't	512.0	512.3
spoken	512.3	512.7
to	512.7	512.7
him	512.7	512.9
in	512.9	513.0
10	513.0	514.0
years	514.0	514.2
and	514.2	514.8
he	514.8	514.9
asked	514.9	515.5
me	515.5	515.6
for	515.6	515.9
a	515.9	516.2
favor.	516.2	516.3
yeah,	519.6	520.1
I've	520.1	520.2
always	520.2	520.4
hated	520.4	520.7
that	520.7	520.9
Howie	520.9	521.3
How	524.2	524.4
you	524.4	524.5
doing?	524.5	525.0
Refill.	529.3	531.4
Now,	533.7	534.1
this	534.1	534.2
is	534.2	534.4
last	534.4	534.8
minute,	534.8	534.9
so	534.9	535.3
I	535.3	535.3
want	535.3	535.6
to	535.6	535.7
apologize	535.7	535.9
for	535.9	536.5
the	536.5	536.6
mess.	536.6	537.1
Oh	541.9	542.3
my	542.3	542.6
God.	542.6	543.1
Shirt	543.1	544.4
and	544.4	544.5
look	544.5	544.6
this	544.6	544.7
way	544.7	545.0
when	545.0	545.2
I	545.2	545.2
lived	545.2	545.5
here.	545.5	545.6
There's	548.9	549.7
only	549.7	549.8
one	549.8	550.1
problem	550.1	550.3
though,	550.3	550.6
there's	550.6	550.9
only	550.9	551.0
room	551.0	551.2
for	551.2	551.3
one,	551.3	551.5
so	551.5	551.9
I	551.9	551.9
guess	551.9	552.2
one	552.2	552.5
of	552.5	552.6
you	552.6	552.7
will	552.7	552.8
have	552.8	552.9
to	552.9	553.0
stay	553.0	553.2
at	553.2	553.3
Joey's.	553.3	553.6
Well	553.6	555.4
since	555.4	555.7
the	555.7	556.0
fire	556.0	556.3
was	556.3	556.5
kind	556.5	556.8
of	556.8	557.0
my	557.0	557.1
fault,	557.1	557.2
I	557.2	557.5
guess	557.5	557.8
you	557.8	558.4
should	558.4	558.5
get	558.5	558.7
to	558.7	558.8
stay	558.8	559.1
here.	559.1	559.3
This	559.3	561.0
was	561.0	561.2
no	561.2	561.3
one's	561.3	561.6
fault	561.6	561.8
feeds.	561.8	562.5
Okay.	562.5	562.7
It	562.7	562.8
was	562.8	563.0
an	563.0	563.1
accident	563.1	563.5
when	563.5	563.8
though,	563.8	563.9
it	563.9	564.1
was	564.1	564.4
my	564.4	564.6
fault,	564.6	564.9
so	564.9	565.1
you	565.1	565.4
should	565.4	565.6
get	565.6	565.7
the	565.7	565.9
nice	565.9	566.1
room	566.1	566.5
rates.	566.5	569.7
You're	569.7	570.0
the	570.0	570.1
first,	570.1	570.3
tell	570.3	573.4
me	573.4	573.4
how	573.4	573.6
you	573.6	573.6
like	573.6	573.8
your	573.8	573.9
eggs	573.9	574.1
in	574.1	574.2
the	574.2	574.3
morning.	574.3	574.3
I	574.3	574.8
thought	574.8	575.1
I	575.1	575.3
would	575.3	575.4
bring	575.4	575.5
them	575.5	575.6
to	575.6	575.8
you	575.8	575.9
in	575.9	576.8
bed	576.8	577.0
so	577.0	578.4
much	578.4	578.6
This	581.5	582.0
right	582.0	582.5
here	582.5	582.6
is	582.6	582.7
where	582.7	582.9
I	582.9	582.9
keep	582.9	583.1
the	583.1	583.3
pizza.	583.3	583.3
And	585.7	586.2
that's	586.2	586.7
where	586.7	586.8
the	586.8	586.9
napkin	586.9	587.3
is.	587.3	587.4
Oh,	595.4	595.7
please.	595.7	596.3
It	596.3	596.8
was	596.8	596.9
such	596.9	597.4
a	597.4	597.5
big	597.5	597.7
class,	597.7	598.1
never	598.1	599.0
even	599.0	599.4
noticed	599.4	599.9
me.	599.9	600.0
Oh,	605.9	606.2
I	606.2	606.5
had	606.5	606.9
trouble,	606.9	607.2
remembering	607.2	607.3
everyone's	607.3	607.9
name.	607.9	608.4
So	608.4	608.6
I	608.6	608.7
kind	608.7	609.2
of	609.2	609.2
came	609.2	609.3
up	609.3	609.5
with	609.5	609.7
nicknames,	609.7	610.0
like	610.0	610.4
the	610.4	610.6
guy	610.6	610.9
in	610.9	610.9
the	610.9	611.0
other	611.0	611.2
side	611.2	611.5
of	611.5	611.6
you	611.6	611.8
was	611.8	612.1
smelly	612.1	612.6
Bond,	612.6	612.9
brown	612.9	613.2
shirt.	613.2	613.6
Oh	614.6	615.3
yeah.	615.3	615.7
Did	615.7	619.4
you	619.4	619.5
have	619.5	619.7
anything	619.7	619.9
for	619.9	620.3
me?	620.3	620.3
Cutie	627.5	628.0
McCready.	628.0	628.5
I	633.3	634.1
got	634.1	634.3
to	634.3	634.4
tell	634.4	634.5
you,	634.5	634.6
I'm	634.6	634.7
having	634.7	635.4
a	635.4	635.4
great	635.4	635.8
time	635.8	636.0
hit	636.0	637.1
me	637.1	637.1
up	637.1	637.2
before	637.2	637.6
you	637.6	637.9
said	637.9	638.1
it	638.1	638.2
might	638.2	638.3
be	638.3	638.5
weird,	638.5	638.8
the	638.8	639.1
whole	639.1	639.1
student-teacher	639.1	640.6
thing	640.6	640.7
and	640.7	641.3
Frank.	641.3	642.4
