word	start_time	end_time
Potato	294.1	294.3
Head.	294.3	294.5
So	309.4	309.8
anyway,	309.8	310.3
I	310.3	310.4
just	310.4	310.6
didn't	310.6	310.9
know	310.9	311.0
where	311.0	311.1
to	311.1	311.2
go	311.2	311.4
and	311.4	311.7
I	311.7	311.8
know	311.8	311.9
that	311.9	312.0
you	312.0	312.2
and	312.2	312.3
I	312.3	312.4
have	312.4	312.6
kind	312.6	312.7
of	312.7	312.9
drifted	312.9	313.2
apart	313.2	313.3
but	313.3	314.0
you're	314.0	314.8
the	314.8	314.9
only	314.9	315.0
person	315.0	315.3
I	315.3	315.6
knew	315.6	315.7
who	315.7	315.8
lived	315.8	316.0
here	316.0	316.3
in	316.3	316.3
this	316.3	316.4
city	316.4	316.7
who	316.7	317.5
wasn't	317.5	317.9
invited	317.9	318.4
to	318.4	318.5
the	318.5	318.5
wedding.	318.5	318.6
She's	335.9	341.2
really	341.2	341.5
not	341.5	341.6
happy	341.6	341.8
about	341.8	341.9
it.	341.9	342.2
Tuna	344.6	345.0
salad,	345.0	345.6
have	345.6	349.5
whatever	349.5	350.0
Christine	350.0	350.8
is	350.8	350.9
having.	350.9	351.0
I	353.7	355.5
can't	355.5	355.8
marry	355.8	356.0
him.	356.0	356.2
I'm	356.2	357.6
sorry,	357.6	358.0
I	358.0	359.3
just	359.3	359.5
don't	359.5	359.9
love	359.9	360.2
him.	360.2	360.6
Well,	360.6	362.8
it	362.8	362.9
matters	362.9	363.3
to	363.3	363.5
me.	363.5	363.6
I	366.3	368.9
let	368.9	369.3
go	369.3	369.5
of	369.5	369.6
my	369.6	369.9
hair.	369.9	370.2
My	370.2	370.5
head	370.5	370.9
will	370.9	371.2
follow.	371.2	371.6
She	374.7	375.1
should	375.1	375.5
not	375.5	375.9
be	375.9	376.1
wearing	376.1	376.4
those	376.4	376.6
pants.	376.6	377.1
I	377.1	378.5
say	378.5	378.8
push	378.8	379.1
it	379.1	379.3
down	379.3	379.4
the	379.4	379.6
stairs.	379.6	379.9
If	391.9	392.3
everyone	392.3	392.7
is	392.7	392.8
always	392.8	393.0
told	393.0	393.4
me	393.4	393.6
you're	393.6	394.1
a	394.1	394.2
shoe	394.2	394.5
your	394.5	395.6
ass	395.6	395.8
to	395.8	396.0
your	396.0	396.4
show,	396.4	396.8
your	396.8	397.1
stove.	397.1	397.7
The	400.1	400.5
shoe.	400.5	400.8
What	400.8	401.6
if	401.6	401.6
I	401.6	401.7
want?	401.7	401.8
You	403.4	403.8
are	403.8	404.1
orange.	404.1	404.7
You	413.9	414.2
can	414.2	414.4
see	414.4	414.6
where	414.6	414.8
you'd	414.8	414.9
have	414.9	415.1
trouble.	415.1	415.3
Well,	422.7	423.0
maybe	423.0	423.2
I'll	423.2	423.4
just	423.4	423.6
stay	423.6	423.9
here	423.9	424.0
with	424.0	424.2
Monica.	424.2	424.6
Well,	426.0	428.4
I	428.4	428.4
guess	428.4	428.6
we've	428.6	428.8
established.	428.8	429.0
You	429.0	429.4
staying	429.4	429.6
here	429.6	429.7
with	429.7	429.8
Monica?	429.8	430.2
Well,	431.9	432.2
maybe	432.2	432.5
that's	432.5	432.6
my	432.6	433.0
decision.	433.0	433.2
Well,	435.3	435.7
maybe	435.7	436.0
I	436.0	436.2
don't	436.2	436.4
need	436.4	436.6
your	436.6	436.8
money.	436.8	436.9
Gris-gris	448.1	450.2
definitely	450.2	450.7
calm	450.7	452.8
thing.	452.8	453.4
Raindrops	453.4	455.0
on	455.0	455.3
roses	455.3	455.4
and	455.4	456.1
Frozen	458.1	459.2
Play	459.2	459.5
Bells	459.5	460.1
and	460.1	460.2
sing	460.2	461.3
with	461.3	461.6
me,	461.6	461.7
something	461.7	464.5
and	464.5	465.0
noodles	465.0	465.6
with	465.6	465.7
strings.	465.7	466.4
This	474.5	475.7
is	475.7	475.8
probably	475.8	475.9
for	475.9	476.2
the	476.2	476.3
best,	476.3	476.5
you	476.5	476.7
know,	476.7	476.8
Independence,	476.8	479.0
you	479.0	479.3
can	479.3	479.5
control	479.5	479.8
your	479.8	480.0
life,	480.0	480.4
the	480.4	480.9
whole	480.9	481.1
thing	481.1	482.4
you	482.4	483.9
need	483.9	484.1
anything,	484.1	484.5
you	484.5	485.2
can	485.2	485.4
always	485.4	485.8
come	485.8	486.0
to	486.0	486.1
me	486.1	487.4
and	487.4	487.4
channel	487.4	487.9
is	487.9	488.0
right	488.0	488.2
across	488.2	488.4
the	488.4	488.6
hall	488.6	488.8
and	488.8	489.6
he's	489.6	489.8
away	489.8	490.0
a	490.0	490.1
lot.	490.1	490.2
It's	493.5	494.1
her	494.1	494.3
wedding	494.3	494.5
day.	494.5	495.0
Please	503.6	503.9
don't	503.9	504.1
do	504.1	504.2
that	504.2	504.3
again.	504.3	504.5
It's	504.5	505.0
a	505.0	505.1
horrible	505.1	505.6
sound.	505.6	506.0
Call.	507.9	508.4
Why	508.4	509.3
is	509.3	509.8
it	509.8	509.9
6:30?	509.9	510.4
But	511.5	511.9
the	511.9	512.0
men	512.0	512.2
you're	512.2	516.8
not	516.8	517.0
a	517.0	517.1
real	517.1	517.4
date.	517.4	517.5
Tonight	517.5	517.9
is	517.9	518.2
with	518.2	518.4
Paul	518.4	518.7
the	518.7	519.0
wine	519.0	519.3
guy.	519.3	519.5
He	519.5	520.1
finally	520.1	520.4
has	520.4	520.6
cancel.	526.4	526.8
Are	529.0	530.5
you	530.5	530.7
okay?	530.7	530.9
And	530.9	531.2
do	531.2	531.4
you	531.4	531.5
want	531.5	531.6
me	531.6	531.7
to	531.7	531.8
stay?	531.8	532.1
That'd	533.6	534.1
be	534.1	534.2
good.	534.2	534.4
He	544.2	544.4
just	544.4	544.6
complains	544.6	544.9
a	544.9	545.1
lot.	545.1	545.1
everybody,	550.9	551.8
everybody	551.8	552.8
getting	552.8	553.0
I'm	553.7	556.5
sorry,	556.5	556.8
I	556.8	556.8
didn't	556.8	557.0
catch	557.0	557.1
your	557.1	557.3
name.	557.3	557.7
Change.	566.9	567.6
2	568.4	569.1
seconds.	569.1	569.5
I	573.5	574.3
just	574.3	575.1
pulled	575.1	575.2
out	575.2	575.3
for	575.3	575.6
eyelashes	575.6	576.3
that.	576.3	576.5
Can't	576.5	576.8
be	576.8	576.9
good.	576.9	576.9
Hey,	582.6	583.0
Paul	583.0	583.3
is	583.3	584.5
a	584.5	584.5
little	584.5	584.8
tip.	584.8	585.1
She	585.1	585.5
really	585.5	586.1
likes	586.1	586.5
it	586.5	586.6
when	586.6	587.0
you	587.0	587.1
rub	587.1	587.4
her	587.4	587.5
neck	587.5	587.8
in	587.8	587.9
the	587.9	588.0
same	588.0	588.3
spot	588.3	588.4
over	588.4	589.1
and	589.1	589.3
over	589.3	589.6
and	589.6	589.7
over	589.7	589.8
again	589.8	590.2
till	590.2	590.5
it	590.5	590.6
starts	590.6	591.0
to	591.0	591.1
get	591.1	591.2
a	591.2	591.3
little	591.3	591.3
red.	591.3	591.8
Teresa,	597.1	597.7
what	597.7	597.9
are	597.9	598.0
you	598.0	598.1
what	598.1	598.4
are	598.4	598.5
you	598.5	598.6
up	598.6	598.6
to	598.6	598.8
tonight?	598.8	598.9
Right.	607.3	607.9
You're	607.9	608.0
not	608.0	608.1
even	608.1	608.4
getting	608.4	608.9
a	608.9	609.1
honeymoon.	609.1	609.7
Big	616.5	616.9
lizards	616.9	617.5
anyway.	617.5	622.9
If	622.9	623.1
you	623.1	623.2
don't	623.2	623.8
feel	623.8	624.2
like	624.2	624.2
being	624.2	624.4
alone	624.4	624.7
tonight?	624.7	625.0
Yes.	625.0	628.8
Or	628.8	628.9
very	628.9	629.6
excited	629.6	630.1
about	630.1	630.1
it.	630.1	630.5
Thanks.	630.5	633.0
I	633.0	633.1
think	633.1	633.4
I'm	633.4	633.5
just	633.5	633.6
going	633.6	633.7
to	633.7	633.8
hang	633.8	634.2
out	634.2	634.4
here	634.4	635.0
tonight	635.0	635.2
if	635.2	635.5
I	635.5	635.5
could	635.5	640.6
but	640.6	640.8
I	640.8	640.9
don't	640.9	640.9
want	640.9	641.3
to	641.3	641.4
Love	650.9	651.6
is	651.6	651.8
sweet	651.8	652.0
at	652.0	652.6
Somerset.	652.6	653.6
Where	653.6	654.1
is	654.1	654.3
love?	654.3	654.8
Is	654.8	655.0
a	655.0	655.1
wondrous	655.1	655.8
work.	655.8	656.4
Of	656.4	656.5
art	656.5	657.2
is	657.2	663.5
a	663.5	663.6
cagina	663.6	664.1
antigen.	664.1	665.4
Crapping	667.7	668.6
on	668.6	668.8
my	668.8	669.2
heart.	669.2	670.0
I'm	684.2	684.8
supposed	684.8	685.1
to	685.1	685.2
attach	685.2	685.6
a	685.6	685.9
bracket	685.9	686.5
easy	686.5	686.6
thing	686.6	686.9
to	686.9	687.1
the	687.1	687.3
sign.	687.3	687.4
Things	687.4	688.3
using	688.3	689.2
a	689.2	689.4
bunch	689.4	689.8
of	689.8	689.9
these.	689.9	690.0
Little	690.0	690.5
one	690.5	690.7
guy's,	690.7	691.3
I	691.3	693.1
have	693.1	693.9
no	693.9	694.2
bracket	694.2	694.6
e	694.6	694.7
thing.	694.7	695.0
I	695.0	695.3
seen	695.3	695.8
some	695.8	696.3
guys	696.3	696.6
whatsoever	696.6	697.1
and	697.1	698.1
I	698.1	698.3
cannot	698.3	699.1
feel	699.1	699.4
my	699.4	699.4
legs.	699.4	700.0
I'm	702.1	704.3
thinking	704.3	704.6
we	704.6	704.7
got	704.7	704.8
a	704.8	704.8
bookcase	704.8	705.2
here.	705.2	705.4
It's	705.4	705.7
a	705.7	705.8
beautiful	705.8	706.3
thing.	706.3	706.4
What's	708.3	708.8
this?	708.8	708.9
I	708.9	710.2
would	710.2	710.3
have	710.3	710.4
to	710.4	710.6
say	710.6	710.8
that	710.8	711.0
it's	711.0	711.3
an	711.3	711.4
L-shaped	711.4	712.0
bracket.	712.0	713.6
Which	715.3	715.8
goes	715.8	716.1
where	716.1	716.3
I	716.3	716.7
have	716.7	717.0
no	717.0	718.0
idea.	718.0	718.5
This	727.8	728.2
was	728.2	728.4
Carol's	728.4	728.8
favorite	728.8	729.3
beer.	729.3	729.7
Joey's	731.9	732.4
drink	732.4	732.7
it	732.7	732.8
out	732.8	732.8
of	732.8	733.0
the	733.0	733.1
can	733.1	733.4
I	733.4	733.5
should	733.5	733.9
have	733.9	734.0
known.	734.0	734.9
Hey	734.9	737.0
hey	737.0	737.1
hey.	737.1	737.1
They're	739.2	739.6
going	739.6	739.7
to	739.7	739.7
start	739.7	739.9
with	739.9	740.2
that	740.2	740.2
stuff.	740.2	740.7
We're	740.7	740.9
out	740.9	741.1
of	741.1	741.2
here.	741.2	741.2
Yes,	741.2	741.7
please	741.7	742.0
don't	742.0	742.1
spoil.	742.1	742.6
All	742.6	743.2
this	743.2	743.4
fun.	743.4	743.8
Trust	743.8	745.2
me.	745.2	745.3
Ask	745.3	745.6
you	745.6	745.7
a	745.7	745.7
question.	745.7	745.8
She	745.8	746.5
got	746.5	746.9
the	746.9	747.3
furniture.	747.3	747.6
The	747.6	748.4
stereo,	748.4	749.0
the	749.0	749.4
good	749.4	749.8
TV.	749.8	750.3
What	750.3	751.2
did	751.2	751.3
you	751.3	751.4
get?	751.4	751.6
You	752.8	753.2
guys	753.2	753.5
all	753.5	753.8
got	753.8	754.0
you	754.0	754.3
got	754.3	754.6
through	754.6	754.8
all	754.8	755.0
my	755.0	755.2
stuff	755.2	755.3
the	755.3	764.9
week	764.9	765.1
me?	765.1	766.0
How	766.0	766.1
clean	766.1	766.4
can	766.4	766.5
teeth	766.5	766.8
get	766.8	767.1
leg?	767.1	777.3
me,	780.3	780.8
I've	780.8	781.1
I	781.1	781.3
went	781.3	781.5
to	781.5	781.6
the	781.6	781.7
watch	781.7	781.9
the	783.7	785.6
worst	785.6	785.8
thing	785.8	785.9
that	785.9	786.1
I	786.1	786.2
ever	786.2	786.2
did	786.2	786.5
was	786.5	786.6
shredded	786.6	788.1
my	788.1	788.2
old	788.2	788.4
boyfriend's	788.4	788.9
favorite	788.9	789.3
bath	789.3	789.5
towel.	789.5	789.8
Fairy.	793.9	794.5
I'm	794.5	794.9
sorry.	794.9	795.5
I'm	795.5	796.2
so	796.2	796.5
sorry.	796.5	796.8
I	796.8	797.5
know	797.5	797.7
you	797.7	797.8
probably	797.8	797.9
think	797.9	798.3
this	798.3	798.4
is	798.4	798.6
all	798.6	798.7
about	798.7	798.9
what	798.9	799.1
I	799.1	799.2
said	799.2	799.4
the	799.4	799.5
other	799.5	799.6
night	799.6	799.8
about	799.8	800.0
you	800.0	800.2
making	800.2	800.5
love	800.5	800.7
with	800.7	800.8
your	800.8	800.9
socks	800.9	801.3
on	801.3	801.5
but	801.5	801.6
it	801.6	801.8
isn't,	801.8	802.0
it	802.0	802.6
isn't	802.6	802.6
at	802.6	802.9
the	802.9	802.9
top	802.9	803.0
of	803.0	803.3
me	803.3	803.5
and	803.5	804.0
I	804.0	804.1
didn't	804.1	804.4
machine	812.5	813.0
cut	813.0	813.2
me	813.2	813.3
off	813.3	813.4
again.	813.4	813.5
Anyway,	813.5	814.4
It's	821.1	821.3
going	821.3	821.5
to	821.5	821.6
be	821.6	821.7
incredibly	821.7	822.6
lucky	822.6	822.9
to	822.9	823.0
become	823.0	823.4
mrs.	823.4	823.5
Barry	823.5	824.1
Finkel.	824.1	824.7
But	824.7	825.5
it	825.5	825.6
isn't	825.6	825.8
me.	825.8	826.1
It's	826.1	827.1
not	827.1	827.5
me	827.5	827.8
and	827.8	828.9
I	828.9	829.0
was	829.0	830.5
right	830.5	830.6
now,	830.6	830.9
but	830.9	831.3
you	831.3	831.6
just	831.6	831.6
have	831.6	831.9
to	831.9	832.0
give	832.0	832.1
me	832.1	832.2
a	832.2	832.4
chance	832.4	832.6
to	832.6	832.9
I'm	837.7	838.1
only	838.1	838.2
26	838.2	839.0
and	839.0	839.1
I'm	839.1	839.2
divorced.	839.2	839.5
It	847.7	848.8
only	848.8	849.0
took	849.0	849.1
me	849.1	849.3
an	849.3	849.4
hour.	849.4	849.5
Gotta	851.8	852.2
understand	852.2	852.7
between	852.7	853.0
us.	853.0	853.6
We	853.6	853.8
haven't	853.8	854.1
had	854.1	854.2
a	854.2	854.2
relationship	854.2	854.8
that's	854.8	855.0
lasted	855.0	855.1
longer	855.1	855.7
than	855.7	855.9
a	855.9	856.0
Mentos.	856.0	856.5
However,	860.2	860.8
I've	860.8	861.4
had	861.4	861.5
to	861.5	861.6
love	861.6	861.9
a	861.9	862.1
woman	862.1	862.1
for	862.1	862.6
4	862.6	862.9
years,	862.9	863.4
4	863.4	864.0
years,	864.0	864.1
of	864.1	865.0
closeness,	865.0	865.6
and	865.6	865.9
sharing	865.9	866.5
at	866.5	867.1
the	867.1	867.2
end	867.2	867.5
of	867.5	867.6
which	867.6	867.8
she	867.8	868.0
rip	868.0	868.5
your	868.5	868.7
heart	868.7	869.0
out.	869.0	869.0
And	869.0	869.2
that's	869.2	869.5
why	869.5	869.6
we	869.6	869.9
don't	869.9	870.1
do	870.1	870.5
it.	870.5	870.7
I	873.2	873.4
think	873.4	873.6
that	873.6	873.7
was	873.7	873.8
my	873.8	874.0
point.	874.0	874.5
