word	start_time	end_time
luck.	175.1	175.2
Good	175.2	176.4
luck.	176.4	176.5
Which	180.8	181.3
hi.	181.3	184.3
Hi.	184.3	185.9
I	185.9	186.5
was	186.5	186.7
just	186.7	186.7
sitting	186.7	187.3
over	187.3	187.5
there	187.5	187.6
and	187.6	188.1
Chandler.	188.1	189.1
My	189.1	189.4
name	189.4	189.5
is	189.5	189.6
Chandler,	189.6	189.9
Kathy	189.9	193.2
Kathy	193.2	193.8
with	193.8	193.9
a	193.9	194.0
k	194.0	194.2
or	194.2	194.3
c.	194.3	194.6
You	198.9	199.6
are	199.6	199.9
really	199.9	200.2
good	200.2	200.5
at	200.5	200.6
this.	200.6	202.2
Give	202.2	202.5
me	202.5	202.5
a	202.5	202.6
break.	202.6	202.7
I'm	202.7	203.0
out	203.0	203.0
on	203.0	203.2
a	203.2	203.2
limb	203.2	203.3
here	203.3	203.5
and	203.5	203.7
I	203.7	204.6
apologize,	204.6	205.3
but	205.3	205.4
I	205.4	205.6
should	205.6	206.0
tell	206.0	206.2
you	206.2	206.3
that	206.3	206.4
I'm	206.4	206.6
waiting	206.6	206.7
for	206.7	207.0
a	207.0	207.1
date.	207.1	207.4
Open	208.2	208.9
series	208.9	209.8
now.	209.8	210.0
Okay.	212.0	213.2
Yay.	213.2	213.7
Yes.	217.4	217.9
Yes	217.9	218.0
I	218.0	218.3
was	218.3	218.3
just	218.3	218.5
trying	218.5	218.7
to	218.7	218.7
figure	218.7	218.9
out	218.9	219.0
a	219.0	219.1
way	219.1	219.2
to	219.2	219.4
demonstrate	219.4	220.0
how	220.0	220.3
to	220.3	220.4
get	220.4	220.6
my	220.6	220.8
exceptionally	220.8	221.3
large	221.3	221.5
feet	221.5	221.9
into	221.9	222.7
my	222.7	222.8
even	222.8	223.0
bigger	223.0	223.3
mouth.	223.3	223.6
Didn't	225.5	226.0
I	226.0	226.0
tell	226.0	226.3
you?	226.3	226.5
Always	227.7	228.4
showing	228.4	228.8
off.	228.8	228.9
How	232.5	232.8
to	232.8	233.0
say	233.0	233.2
that?	233.2	233.3
I	233.3	233.7
have	233.7	233.7
a	233.7	234.1
cold.	234.1	234.6
So	234.6	235.4
if	235.4	235.8
I	235.8	235.9
sneeze	235.9	236.5
in	236.5	236.7
the	236.7	236.8
middle	236.8	237.0
of	237.0	237.1
stuff,	237.1	237.5
it's	237.5	237.8
not	237.8	237.9
on	237.9	238.0
purpose.	238.0	238.6
Alley	246.3	246.8
Cat,	246.8	247.3
alley	247.3	248.7
cat.	248.7	248.8
Chick.	254.2	254.6
Sounds	254.6	254.9
good.	254.9	255.3
Alley	257.4	257.9
Cats.	257.9	259.3
2:30	270.9	274.2
in	274.2	274.3
the	274.3	274.3
morning.	274.3	274.4
I	274.4	274.7
didn't	274.7	274.8
expect	274.8	275.1
have	275.1	275.3
to	275.3	275.3
fight	275.3	275.6
over	275.6	275.8
the	275.8	276.0
remote.	276.0	276.3
Sorry,	277.3	277.9
this	277.9	278.0
is	278.0	278.3
Ernie,	278.3	278.7
Kovacs.	278.7	279.0
Thing	279.0	279.4
on	279.4	279.5
a	279.5	279.6
few	279.6	279.8
minutes.	279.8	279.9
I	279.9	280.1
want	280.1	280.2
to	280.2	280.3
watch.	280.3	280.6
Oh	280.6	280.9
my	280.9	281.0
God.	281.0	281.3
That's	281.3	281.7
why	281.7	281.9
I	281.9	282.0
got	282.0	282.1
up	282.1	282.3
to	282.3	282.5
watch	282.5	289.4
the	289.4	289.5
Miss	289.5	289.6
Universe	289.6	290.1
contest.	290.1	290.3
But	292.1	293.1
you	293.1	293.3
me,	293.3	293.5
neither.	293.5	293.7
Hey,	297.6	298.0
what	298.0	298.1
time.	298.1	298.4
I'm	298.4	298.7
sorry	298.7	298.8
about	298.8	299.0
this	299.0	299.3
afternoon.	299.3	299.4
You	299.4	300.0
know,	300.0	300.0
if	300.0	300.2
I'd	300.2	300.4
known	300.4	300.6
that.	300.6	300.7
You	300.7	300.8
two	300.8	301.1
were	301.1	301.2
I	301.2	301.5
never	301.5	301.8
would	301.8	302.0
have	302.0	302.0
So	305.3	305.8
are	305.8	306.1
you	306.1	307.0
two	307.0	307.2
met	307.2	307.3
and	307.3	307.4
acting	307.4	307.7
class?	307.7	307.9
Just	307.9	317.7
make	317.7	317.9
me	317.9	318.0
rehearse	318.0	318.3
with	318.3	318.5
him?	318.5	318.6
Amazing.	321.9	324.9
Are	339.8	340.2
we	340.2	340.4
going?	340.4	340.6
Set	343.9	344.2
up	344.2	344.3
a	344.3	344.6
Tech	344.6	344.9
Deck.	344.9	346.1
My	350.1	350.5
Sticky	350.5	351.3
Shoes,	351.3	352.4
Sticky.	352.4	354.4
Sticky	354.4	355.1
Shoes.	355.1	356.3
Thanks	364.2	364.6
for	364.6	364.8
the	364.8	364.9
light	364.9	365.1
Teddy.	365.1	365.4
What	380.9	381.3
Catholic	381.3	381.7
going	381.7	382.9
to	382.9	382.9
buy	382.9	383.1
hamsters?	383.1	383.6
So	385.2	386.5
no,	386.5	386.7
it's	386.7	386.9
not	386.9	387.0
like	387.0	387.3
that.	387.3	387.5
I	387.5	388.3
work	388.3	388.7
for	388.7	389.0
a	389.0	389.1
medical	389.1	389.2
researcher.	389.2	389.7
Dice	396.1	396.6
of	396.6	396.7
the	396.7	396.8
medical	396.8	397.1
community	397.1	397.7
is	397.7	397.9
finally	397.9	398.4
trying	398.4	398.6
to	398.6	398.7
help	398.7	398.9
sick	398.9	399.1
hamster.	399.1	399.4
Interrogative.	401.8	402.7
yeah,	406.0	408.6
me	408.6	408.8
too	408.8	409.1
but	409.1	409.3
she's	409.3	409.5
so	409.5	409.6
cool	409.6	410.0
and	410.0	410.5
pretty	410.5	410.7
funny	410.7	418.1
to	418.1	418.3
think	418.3	418.4
about	418.4	418.8
what	418.8	419.6
Love	422.3	422.9
her.	422.9	423.2
Come	430.1	430.4
on	430.4	430.8
fees.	430.8	431.3
I'll	431.3	431.6
just	431.6	432.0
just	432.0	432.3
lay	432.3	432.5
off	432.5	432.6
and	432.6	433.0
thank	433.0	433.7
you.	433.7	433.8
Ron	433.8	434.1
James	434.1	434.5
a	434.5	434.6
little	434.6	434.9
sensitive	434.9	435.4
right	435.4	435.5
now	435.5	435.6
because	435.6	435.9
I'm	435.9	436.2
so	436.2	436.3
weird.	436.3	436.6
I	456.1	456.4
need	456.4	456.6
to	456.6	456.8
write	456.8	457.0
some	457.0	457.2
depressing	457.2	457.7
stuff	457.7	457.8
to	457.8	458.2
go	458.2	458.4
with	458.4	458.5
my	458.5	458.7
new	458.7	458.9
bluesy	458.9	459.4
voice,	459.4	459.8
but	459.8	460.2
doesn't	460.2	460.5
really	460.5	461.4
happen	461.4	461.7
to	461.7	461.9
be	461.9	462.1
about	462.1	463.2
your	463.2	463.4
mom	463.4	463.6
dying	463.6	463.8
or	463.8	465.2
having	465.2	465.5
to	465.5	465.6
live	465.6	465.7
on	465.7	465.8
the	465.8	465.9
streets	465.9	466.0
when	466.0	466.4
you	466.4	466.4
were	466.4	466.6
fourteen.	466.6	466.9
Oh	468.5	470.9
yeah,	470.9	471.4
I	471.4	471.7
can	471.7	472.0
fight	472.0	472.2
about	472.2	472.3
the	472.3	472.5
time.	472.5	472.8
My	472.8	472.9
hair	472.9	473.2
did	473.2	473.3
that	473.3	473.5
woohoo	473.5	473.8
thing?	473.8	474.2
Hey,	477.1	477.5
so	477.5	480.0
I'm	480.0	480.3
going	480.3	480.5
over	480.5	480.7
to	480.7	481.0
Amanda's	481.0	481.1
tonight.	481.1	482.2
I	482.2	482.5
just	482.5	482.5
not	482.5	482.8
here.	482.8	483.0
How's	487.1	487.5
it	487.5	487.6
going	487.6	487.8
with	487.8	487.8
her	487.8	488.0
great?	488.0	489.4
Actually,	489.4	489.6
I'm	489.6	490.5
thinking	490.5	491.0
tonight	491.0	491.2
maybe	491.2	491.9
the	491.9	492.2
night.	492.2	492.6
I	492.6	493.5
mean,	493.5	493.7
the	493.7	493.9
kids	493.9	494.4
are	494.4	494.7
going	494.7	494.7
to	494.7	494.8
play	494.8	495.0
together,	495.0	495.2
and	495.2	495.7
then	495.7	495.8
when	495.8	496.0
they	496.0	496.0
were	496.0	496.1
sleep,	496.1	496.7
I'm	496.7	497.2
thinking	497.2	497.5
of	497.5	497.6
Mandan,	497.6	497.9
I	497.9	498.0
break	498.0	498.4
open	498.4	498.5
a	498.5	498.7
bottle	498.7	498.9
of	498.9	499.0
wine,	499.0	499.1
do	499.1	500.3
a	500.3	500.3
little	500.3	500.7
playing	500.7	501.2
ourselves.	501.2	502.6
Hi	505.5	505.9
guys.	505.9	506.5
This	506.5	507.5
is	507.5	507.6
Josh.	507.6	508.1
Josh,	508.1	508.6
these	508.6	509.0
are	509.0	509.1
my	509.1	509.2
friends	509.2	509.4
that's	509.4	510.5
Ross.	510.5	510.9
Josh.	513.5	514.1
Did	516.9	517.4
you	517.4	517.5
clean	517.5	517.7
College?	517.7	518.1
I	518.1	518.7
still	518.7	518.9
do	518.9	519.0
next	519.0	519.9
year.	519.9	520.1
That's	526.3	526.7
right.	526.7	526.9
You	526.9	527.0
just	527.0	527.0
organizer	527.0	527.6
game.	527.6	527.9
Schedules	527.9	528.3
on	528.3	528.4
your	528.4	528.5
Commodore	528.5	528.8
64.	528.8	529.3
I'll	538.0	541.5
miss	541.5	541.7
you.	541.7	541.9
How	548.9	549.3
cute	549.3	550.1
would	550.1	550.3
be	550.3	551.0
great.	551.0	553.0
So	553.0	553.6
nice	553.6	554.1
to	554.1	554.3
finally	554.3	554.3
being	554.3	555.0
a	555.0	555.2
fun	555.2	555.7
relationship.	555.7	556.0
You	556.0	556.7
know,	556.7	556.9
there's	556.9	557.1
nothing	557.1	558.6
boring	558.6	558.9
about	558.9	559.2
him	559.2	559.8
and	559.8	560.0
that	560.0	560.4
he's	560.4	560.6
never	560.6	560.8
set	560.8	561.3
foot	561.3	561.4
in	561.4	561.7
a	561.7	561.8
museum	561.8	562.0
to	562.0	563.8
go	563.8	564.0
soon	564.0	564.5
and	564.5	565.2
all	565.2	565.3
that	565.3	565.4
kind	565.4	565.5
of	565.5	565.7
class	565.7	566.0
trip	566.0	566.4
for	566.4	566.5
something.	566.5	567.0
You	569.2	569.5
know,	569.5	569.6
that's	569.6	569.8
really	569.8	570.0
great	570.0	570.3
about	570.3	570.5
him.	570.5	570.7
What	570.7	572.4
is	572.4	572.5
the	572.5	572.7
word	572.7	573.0
for	573.0	573.2
an	573.2	573.3
adult?	573.3	573.8
Who	573.8	573.9
doesn't	573.9	574.4
have	574.4	574.5
dinosaur	574.5	574.9
toys	574.9	575.2
in	575.2	575.3
her	575.3	575.3
bedroom?	575.3	575.7
What	581.6	583.4
was	583.4	583.5
that?	583.5	583.7
Monica	583.7	585.0
knows	585.0	585.6
giving	585.6	590.5
the	590.5	590.7
finger	590.7	590.9
without	590.9	591.2
actually	591.2	591.7
having	591.7	591.8
to	591.8	592.0
give	592.0	592.2
it.	592.2	592.3
I	595.4	595.7
remember,	595.7	596.1
I	596.1	596.2
cried	596.2	596.6
the	596.6	596.7
night	596.7	596.9
you	596.9	597.0
made	597.0	597.2
that	597.2	597.4
up.	597.4	597.5
So	597.5	598.4
the	598.4	598.5
first	598.5	598.8
time	598.8	599.0
I	599.0	599.0
realize	599.0	599.4
I	599.4	599.5
was	599.5	599.6
cooler	599.6	600.0
than	600.0	600.2
my	600.2	600.3
big	600.3	600.5
brother.	600.5	600.9
Well,	603.2	603.7
I'm	603.7	604.6
going	604.6	604.7
to	604.7	604.8
go	604.8	605.0
get	605.0	605.2
ready.	605.2	605.3
For	610.9	611.3
my	611.3	611.5
date	611.5	611.9
tonight.	611.9	612.0
So	612.0	612.6
I'll	613.9	614.3
just	614.3	614.5
head.	614.5	614.9
Yeah,	618.1	618.4
I	618.4	618.5
should	618.5	618.6
go	618.6	618.9
to	618.9	619.2
stop	619.2	619.8
playing	619.8	620.2
in	620.2	620.3
one	620.3	620.6
hour.	620.6	620.7
Hear	625.5	625.7
me	625.7	625.9
hear	625.9	627.1
me?	627.1	627.3
My	628.9	629.3
Sticky	629.3	629.9
Shoes.	629.9	630.6
I	635.0	635.2
lost	635.2	635.4
my	635.4	635.6
sexy,	635.6	636.0
phlegm	636.0	636.5
Wow,	642.7	645.2
you	645.2	645.6
look	645.6	645.8
great.	645.8	646.3
Thanks.	646.3	647.2
I	651.0	651.2
am	651.2	651.3
so	651.3	651.8
glad	651.8	652.0
that	652.0	652.2
you	652.2	652.4
could	652.4	652.6
come	652.6	652.6
over	652.6	652.9
tonight.	652.9	653.2
It's	653.2	654.8
my	654.8	655.0
pleasure.	655.0	655.4
Okay,	657.1	657.6
well,	657.6	658.0
my	658.0	658.1
cell	658.1	658.3
phone	658.3	658.5
number	658.5	658.7
is	658.7	658.9
right	658.9	659.0
here	659.0	659.1
on	659.1	659.2
the	659.2	659.3
counter.	659.3	659.5
Please	659.5	659.7
help	659.7	660.1
yourself	660.1	660.3
to	660.3	660.4
anything	660.4	660.7
in	660.7	660.8
the	660.8	660.9
fridge.	660.9	661.0
I	661.0	662.3
appreciate	662.3	662.7
this	662.7	663.2
so	663.2	663.4
much.	663.4	663.5
I've	663.5	664.0
been	664.0	664.0
trying	664.0	664.3
to	664.3	664.4
go	664.4	664.5
out	664.5	664.6
with	664.6	664.7
this	664.7	664.8
guy	664.8	664.9
for	664.9	665.1
like	665.1	665.4
a	665.4	665.5
month.	665.5	665.7
I	667.8	668.2
mean,	668.2	669.7
to	669.7	669.8
be	669.8	669.8
square,	669.8	670.2
but	670.2	670.4
I	670.4	670.4
really	670.4	670.7
appreciate	670.7	671.0
if	671.0	671.3
you'd	671.3	671.4
wait	671.4	671.6
and	671.6	671.7
drink	671.7	671.9
your	671.9	672.0
wine	672.0	672.2
after	672.2	672.5
the	672.5	672.6
kids	672.6	672.8
are	672.8	672.9
asleep.	672.9	673.0
Oh,	679.3	679.6
I	679.6	680.1
am	680.1	680.4
blocked	680.4	681.0
adult	681.0	681.3
channels	681.3	681.7
for	681.7	681.8
the	681.8	681.9
other	681.9	682.1
babysitters,	682.1	682.8
but	682.8	683.1
the	683.1	683.2
code	683.2	683.5
is	683.5	683.6
434.	683.6	684.3
I'm	684.3	684.4
fine.	684.4	685.0
Thanks	685.0	687.2
for	687.2	687.3
this.	687.3	687.5
I	687.5	688.3
hope	688.3	688.4
I	688.4	688.6
can	688.6	688.6
do	688.6	688.8
the	688.8	688.9
same	688.9	689.1
for	689.1	689.3
you	689.3	689.4
sometime.	689.4	689.7
