word	start_time	end_time
cable	166.8	167.0
go	167.0	167.1
on	167.1	167.2
today,	167.2	173.0
so	173.0	173.7
I	173.7	173.7
can	173.7	173.9
Because	177.6	180.3
I	180.3	180.4
haven't	180.4	181.0
really	181.0	181.3
paid	181.3	181.6
the	181.6	181.8
bill.	181.8	182.1
Loan.	185.6	185.9
You	185.9	186.0
some	186.0	186.3
money,	186.3	186.3
forget	186.3	188.0
about.	188.0	188.3
Okay,	188.3	188.7
look	188.7	188.9
up.	188.9	188.9
I	188.9	189.5
know	189.5	189.7
things	189.7	190.2
have	190.2	190.3
been	190.3	190.3
a	190.3	190.4
little	190.4	190.5
tight	190.5	190.9
since	190.9	191.1
Jenny	191.1	191.4
moved	191.4	191.8
out,	191.8	192.0
listen	192.0	198.4
to	198.4	198.5
the	198.5	198.7
radio	198.7	199.0
and	199.0	200.0
Ross,	200.0	200.9
gave	200.9	201.1
me	201.1	201.2
this	201.2	201.3
great	201.3	201.8
book.	201.8	202.2
Do	204.4	204.7
you	204.7	204.8
want	204.8	204.9
to	204.9	205.0
see	205.0	205.1
if	205.1	205.2
the	205.2	205.2
joke	205.2	205.5
stealer	205.5	205.9
will	205.9	206.1
let	206.1	206.2
us	206.2	206.2
watch	206.2	206.5
the	206.5	206.6
show	206.6	206.8
at	206.8	206.9
his	206.9	207.0
place?	207.0	207.2
Paid	210.7	211.1
your	211.1	211.2
phone	211.2	211.3
bill.	211.3	211.4
Not	211.4	211.8
so	211.8	212.1
much.	212.1	212.3
It's	221.1	222.8
only	222.8	222.9
you,	222.9	223.1
are	223.1	225.4
you	225.4	225.5
doing?	225.5	225.6
Do	232.0	232.5
you	232.5	235.4
think	235.4	235.7
of	235.7	235.7
these	235.7	235.8
pictures?	235.8	236.1
Are	236.1	236.3
they	236.3	236.6
trying	236.6	236.8
to	236.8	236.9
tell	236.9	237.1
a	237.1	237.2
story?	237.2	237.4
So	237.4	238.3
she	238.3	244.8
rides	244.8	245.3
naked	245.3	245.7
on	245.7	245.8
the	245.8	245.9
horse.	245.9	246.2
She's	246.2	246.4
crying	246.4	246.8
out.	246.8	247.0
Where	247.0	247.3
are	247.3	247.5
they?	247.5	247.8
Where	247.8	248.4
are	248.4	248.6
they?	248.6	248.8
Well,	250.6	251.1
you're	251.1	251.2
not	251.2	251.2
going	251.2	251.5
to	251.5	251.5
find	251.5	251.7
them	251.7	251.9
lying	251.9	252.1
in	252.1	252.3
the	252.3	252.4
grass	252.4	252.6
like	252.6	252.8
that.	252.8	252.9
Yeah,	256.6	258.2
I	258.2	259.1
remember	259.1	259.4
the	259.4	259.7
days	259.7	260.0
when	260.0	260.1
you	260.1	260.2
used	260.2	260.3
to	260.3	260.5
go	260.5	260.5
out	260.5	260.7
to	260.7	260.9
the	260.9	261.0
barn,	261.0	261.3
lift	261.3	261.7
up	261.7	261.8
your	261.8	261.9
shirt	261.9	262.0
and	262.0	262.4
bend	262.4	262.7
over.	262.7	262.7
Casino	266.4	268.5
then	268.5	269.2
I	269.2	269.4
would	269.4	269.7
date	269.7	270.0
this	270.0	270.0
girl.	270.0	270.5
Cute	271.5	272.0
pictures	272.0	272.4
of	272.4	272.5
Dorothy	272.5	273.0
when	273.0	274.5
she	274.5	274.6
knows	274.6	274.8
how	274.8	274.8
to	274.8	274.9
build	274.9	275.1
a	275.1	275.1
fire,	275.1	275.2
man,	275.2	275.7
that's	275.7	275.8
going	275.8	275.9
to	275.9	276.0
come	276.0	276.2
in	276.2	276.2
handy.	276.2	276.3
Hey,	277.9	278.2
I	278.2	278.3
got	278.3	278.5
a	278.5	278.5
question	278.5	278.6
if	278.6	279.7
you	279.7	279.7
had	279.7	280.0
to	280.0	280.1
pick	280.1	280.2
one	280.2	280.3
of	280.3	280.5
us	280.5	280.7
today,	280.7	281.0
who	281.0	281.7
would	281.7	281.8
it	281.8	281.9
be?	281.9	282.0
I	282.7	284.0
don't	284.0	284.4
know.	284.4	284.6
Either	284.6	285.4
Rachel.	285.4	286.2
Don't	291.0	291.5
know.	291.5	291.7
Me	293.4	293.7
neither.	293.7	293.8
You	297.0	298.8
forget	298.8	300.1
how	300.1	300.2
many	300.2	300.3
great	300.3	300.8
songs?	300.8	301.3
Do	304.3	304.7
Barracuda.	304.7	305.3
It	305.3	305.4
was	305.4	305.6
the	305.6	305.6
first	305.6	305.9
song	305.9	306.1
I	306.1	306.3
learned	306.3	306.4
to	306.4	306.6
play	306.6	306.8
on	306.8	306.9
the	306.9	307.0
keyboard.	307.0	307.2
So	309.2	309.6
you	309.6	309.7
heard	309.7	309.9
it,	309.9	310.2
you	310.2	311.2
repeated	311.2	311.6
it	311.6	311.7
so	311.7	312.6
that	312.6	312.7
must	312.7	312.9
mean	312.9	313.0
you	313.0	313.8
wrote	313.8	314.0
it	314.0	314.3
you	314.3	317.7
guys	317.7	317.9
with	317.9	318.3
this	318.3	318.4
job.	318.4	318.7
You	324.8	325.6
didn't	325.6	325.8
get	325.8	326.1
it.	326.1	326.2
The	326.2	327.0
doctor	327.0	327.4
is	327.4	328.2
a	328.2	328.2
monkey	328.2	328.8
and	328.8	331.0
monkeys.	331.0	331.4
Can't	331.4	331.5
write	331.5	331.8
a	331.8	331.9
prescription.	331.9	332.2
You	335.5	336.1
are	336.1	336.3
not	336.3	336.6
allowed	336.6	336.7
to	336.7	337.0
laugh	337.0	337.2
at	337.2	337.4
my	337.4	337.6
joke,	337.6	338.1
your	338.1	339.8
joke,	339.8	340.3
what	340.3	341.2
I	341.2	341.2
think	341.2	341.5
would	341.5	342.9
disagree,	342.9	343.3
which	343.3	344.3
is	344.3	344.4
why	344.4	344.7
he	344.7	344.8
sent	344.8	345.1
me	345.1	345.4
a	345.4	345.8
check	345.8	346.2
for	346.2	346.8
$100.	346.8	348.8
So,	348.8	349.2
you	349.2	349.4
stole	349.4	349.7
my	349.7	349.9
joke	349.9	350.2
and	350.2	350.7
you	350.7	350.8
stole	350.8	351.1
my	351.1	351.1
money,	351.1	351.3
I	351.3	352.8
was	352.8	353.2
going	353.2	353.4
to	353.4	353.5
stick	353.5	353.7
it	353.7	353.8
in	353.8	353.8
the	353.8	354.0
ATM,	354.0	354.5
but	354.5	355.0
now	355.0	355.3
I	355.3	355.7
think	355.7	355.8
I'll	355.8	356.3
show	356.3	356.5
these	356.5	357.0
sexy	357.0	357.4
tell	357.4	357.8
her	357.8	357.9
that	357.9	358.3
I	358.3	358.5
am	358.5	358.9
a	358.9	359.1
published	359.1	359.8
writer.	359.8	360.1
Will	360.1	361.0
she	361.0	361.2
is	361.2	361.4
going	361.4	361.5
to	361.5	361.6
know	361.6	361.7
that	361.7	361.9
you	361.9	362.1
stole	362.1	362.4
the	362.4	362.7
joke?	362.7	363.1
What	363.1	363.9
are	363.9	363.9
going	363.9	364.0
to	364.0	364.1
do?	364.1	364.3
Follow	364.3	364.7
me	364.7	364.8
down	364.8	365.1
there.	365.1	365.2
Just	371.5	384.0
stop	384.0	384.2
song.	384.2	384.9
I	393.4	393.8
was	393.8	394.0
a	394.0	394.1
regular	394.1	394.2
on	394.2	394.9
a	394.9	395.0
soap,	395.0	395.3
opera	395.3	395.4
NFL	395.4	396.2
offense,	396.2	396.7
to	396.7	398.0
this	398.0	398.2
is	398.2	398.5
that's	398.5	398.8
just	398.8	399.2
my	399.2	402.0
friend,	402.0	402.6
but	402.6	405.5
you	405.5	405.6
can	405.6	405.7
just	405.7	405.7
stare	405.7	406.0
at	406.0	406.1
Rachel	406.1	406.4
as	406.4	406.5
much	406.5	406.7
as	406.7	406.8
you	406.8	406.9
want.	406.9	407.3
What's	410.5	411.0
below	411.0	412.8
hours?	412.8	413.3
She	426.1	426.5
picked	426.5	426.7
Rachel	426.7	427.1
out	427.1	429.2
of	429.2	429.3
it.	429.3	429.5
It	429.5	429.7
was	429.7	429.8
obvious.	429.8	430.3
She	430.3	430.6
picks	430.6	430.9
Rachel.	430.9	431.3
He	432.6	433.2
took	433.2	433.3
my	433.3	433.6
joke	433.6	433.8
in	433.8	434.0
Egypt.	434.0	434.4
You	436.5	437.9
know,	437.9	437.9
this	437.9	438.1
is	438.1	438.2
wrong	438.2	438.3
baby.	438.3	439.6
Picking	439.6	439.9
Rachel?	439.9	440.0
Ross,	441.1	443.4
you	443.4	443.6
know	443.6	443.6
what	443.6	443.7
else?	443.7	443.9
You	447.7	448.0
know	448.0	448.1
what,	448.1	448.2
I'm	448.2	448.3
going	448.3	448.4
to	448.4	448.5
get	448.5	448.6
a	448.6	448.7
joke	448.7	448.9
Journal,	448.9	449.5
you	449.5	450.1
know,	450.1	450.2
and	450.2	450.7
document	450.7	451.2
the	451.2	451.3
date	451.3	451.6
and	451.6	451.8
time	451.8	451.9
of	451.9	452.1
every	452.1	452.3
single,	452.3	452.7
one	452.7	452.8
of	452.8	452.9
my	452.9	453.0
jokes.	453.0	453.2
Maybe	463.3	464.0
it's	464.0	464.1
a	464.1	464.2
sign	464.2	464.2
of	464.2	464.5
Ross	464.5	464.8
climbing	464.8	465.2
in	465.2	465.3
my	465.3	465.4
brain	465.4	465.7
stealing	465.7	466.2
my	466.2	466.3
thoughts.	466.3	466.4
Finish	476.5	477.1
my	477.1	477.2
book.	477.2	477.4
hey,	485.5	485.9
you	485.9	486.0
guys,	486.0	486.1
if	486.1	488.6
you	488.6	488.7
guys	488.7	488.8
like	488.8	489.0
cute,	489.0	489.5
give	490.7	491.1
me	491.1	491.2
such	491.2	491.4
a	491.4	491.4
cute	491.4	491.6
couple.	491.6	491.8
Monica,	494.1	494.7
what	494.7	494.9
are	494.9	495.0
you	495.0	495.1
doing?	495.1	495.6
Trying	495.6	497.3
to	497.3	497.5
recreate	497.5	497.9
some	497.9	498.2
of	498.2	498.2
the	498.2	498.4
fun	498.4	498.6
that	498.6	498.6
we	498.6	498.8
had	498.8	498.9
my	498.9	499.0
place	499.0	499.3
the	499.3	499.4
other	499.4	499.4
day	499.4	499.6
when	499.6	500.6
you	500.6	501.1
picked	501.1	501.3
Rachel	501.3	501.7
over	501.7	501.9
me.	501.9	502.0
It	505.6	505.8
was	505.8	506.0
kind	506.0	506.3
of	506.3	506.3
funny,	506.3	506.6
wasn't	506.6	507.2
funny	507.2	507.6
at	507.6	507.7
all.	507.7	507.8
Do	510.1	510.4
that.	510.4	510.7
Why	510.7	511.8
why	511.8	511.9
did	511.9	512.2
you	512.2	512.3
pick	512.3	512.6
me	512.6	512.7
fine?	512.7	514.1
The	514.1	515.3
reason	515.3	515.7
that	515.7	516.0
I	516.0	516.3
was	516.3	516.6
leaning	516.6	517.2
a	517.2	517.5
little	517.5	517.6
bit	517.6	518.3
more	518.3	518.4
toward	518.4	518.8
Rachel	518.8	519.2
than	519.2	519.4
you	519.4	519.6
is	519.6	519.9
just	519.9	520.0
going	520.0	520.3
to	520.3	520.4
Kind	522.0	522.5
of	522.5	522.6
high-maintenance.	522.6	522.8
Okay,	522.8	523.6
let's	523.6	523.8
go	523.8	523.9
to	523.9	524.0
lunch.	524.0	524.0
I	526.3	526.8
think	526.8	527.5
I'm	527.5	527.7
high	527.7	527.9
maintenance.	527.9	528.1
Okay,	528.1	529.5
prove	529.5	529.8
it.	529.8	529.9
I	529.9	529.9
want	529.9	530.1
you	530.1	530.2
to	530.2	530.2
write	530.2	530.4
out	530.4	530.6
unless	530.6	530.8
I'm	530.8	531.0
going	531.0	531.1
to	531.1	531.2
go	531.2	531.4
through	531.4	531.5
it	531.5	531.6
point-by-point.	531.6	532.2
No,	535.4	535.8
you're	535.8	535.9
right.	535.9	536.1
Your	536.1	536.5
easy-going	536.5	536.8
You're	538.8	539.2
just	539.2	539.4
not	539.4	539.6
as	539.6	540.0
easy	540.0	540.3
going	540.3	540.6
as	540.6	541.0
Rachel,	541.0	541.6
you	541.6	541.8
know,	541.8	541.9
she's	541.9	542.1
just	542.1	542.2
more	542.2	542.6
flexible	542.6	543.9
and,	543.9	544.3
and	544.3	544.5
Melo.	544.5	545.0
So,	545.0	545.6
Funny,	547.0	549.3
and	549.3	549.5
people	549.5	549.8
are	549.8	550.0
different.	550.0	550.2
You	554.2	554.6
know,	554.6	554.7
you	554.7	554.8
can	554.8	555.0
just	555.0	555.0
walk	555.0	555.3
all	555.3	555.6
over	555.6	555.7
her.	555.7	556.1
What	558.1	558.7
are	558.7	559.0
you	559.0	559.0
saying?	559.0	559.3
I'm	559.3	559.5
a	559.5	559.6
pushover.	559.6	559.9
I	559.9	560.4
got	560.4	560.6
pushover.	560.6	561.3
Okay,	561.3	562.6
you're	562.6	563.2
not	563.2	563.2
a	563.2	563.4
pushover.	563.4	563.8
You're	568.0	570.3
not	570.3	570.5
invited	570.5	570.7
to	570.7	570.9
lunch.	570.9	571.1
What	571.1	571.9
do	571.9	571.9
you	571.9	572.0
think?	572.0	572.2
He's	577.5	579.0
not	579.0	579.1
working	579.1	579.4
on	579.4	579.5
that	579.5	579.6
list.	579.6	579.9
Can't	582.7	583.2
believe	583.2	583.5
her.	583.5	584.0
I	584.0	584.2
know.	584.2	584.5
Where	584.5	585.5
do	585.5	585.6
you	585.6	585.6
want	585.6	585.7
to	585.7	585.8
go	585.8	585.9
eat?	585.9	586.0
I	587.6	588.1
love	588.1	588.4
that	588.4	588.6
Japanese	588.6	589.1
place.	589.1	589.7
I'm	589.7	589.8
sick	589.8	590.0
of	590.0	590.1
Japanese	590.1	590.5
are	590.5	590.5
not	590.5	590.7
going	590.7	590.8
there.	590.8	591.1
Check	599.3	600.8
this	600.8	600.9
out.	600.9	601.1
And	604.9	605.2
that	605.2	605.3
Chandler	605.3	605.6
cracks	605.6	606.0
me	606.0	606.1
up.	606.1	606.2
Picross.	611.2	611.8
Listen,	611.8	612.8
do	612.8	612.8
you	612.8	612.9
want	612.9	613.1
anything	613.1	613.3
to	613.3	613.3
drink	613.3	613.4
cuz	613.4	613.8
I'm	613.8	614.0
heading	614.0	614.3
up	614.3	614.3
there?	614.3	614.5
You	621.0	621.3
guys	621.3	623.9
need	623.9	624.1
anything	624.1	624.3
cuz	624.3	624.6
I'm	624.6	624.7
heading	624.7	624.9
up	624.9	625.0
there.	625.0	625.2
You	625.2	628.1
got	628.1	628.4
it.	628.4	628.6
Being	632.2	632.7
friendly.	632.7	633.0
I	636.0	637.1
don't	637.1	637.3
think	637.3	637.4
you're	637.4	637.5
supposed	637.5	637.8
to	637.8	637.8
go	637.8	638.0
back	638.0	638.1
there.	638.1	638.5
