start_time	word
151.5	tonight...
151.6	No,
151.8	no,
151.9	don't
152.0	you
152.2	dare
152.3	bail
152.5	on
152.6	me.
155.3	She's
157.3	only
159.3	going
161.3	out
163.3	with
165.3	me
167.3	because
169.3	I'm
171.3	bringing
173.3	a
175.3	friend
177.3	for
179.3	her
181.3	friend.
159.0	But
159.2	her
159.4	friend
159.6	sounds
159.8	like
160.0	such
160.2	a...
161.1	Pathetic
161.3	mess.
161.5	I
161.7	know,
161.9	but...
163.9	Come
164.1	on,
164.3	man,
164.5	she's
164.7	needy,
164.9	she's
165.1	vulnerable.
165.3	I'm
165.5	thinking:
167.3	[MIMICS
167.5	CASH
167.7	REGISTER]
173.1	Thanks.
175.1	You
175.3	haven't
175.5	been
175.7	out
175.9	with
176.1	a
176.3	woman
176.5	since
176.7	Janice.
176.9	You're
177.1	doing
177.3	this.
179.6	Hi.
179.8	Hi.
182.0	She
182.2	said
182.4	yes.
182.6	Ahem.
183.4	Yes!
183.6	Way
183.8	to
184.0	go,
184.2	man.
185.0	[EGG
185.2	CRACKS]
187.0	Still
187.2	got
187.4	the
187.6	egg,
187.8	huh?
188.0	Yeah.
202.5	How
202.7	do
202.9	I
203.1	look?
203.3	Oh,
203.5	um...
205.0	...I
205.2	don't
205.4	care.
210.4	There's
210.6	Lorraine.
211.7	Now,
211.9	remember,
212.1	no
212.3	trading.
213.7	You
213.9	get
214.1	the
214.3	pretty
214.5	one.
214.7	I
214.9	get
215.1	the
215.3	mess.
216.6	Hi,
216.8	Joey.
217.0	Hey.
221.0	Well,
221.2	well.
222.8	Look
223.2	what
223.6	you
223.8	brought.
224.6	Very
224.8	nice.
227.2	And
227.4	what
227.6	did
227.8	you
228.0	bring?
230.8	She's
231.0	checking
231.2	her
231.4	coat.
232.8	Joey,
232.9	I'm
233.1	gonna
233.2	go
233.4	wash
233.5	the
233.7	cab
233.8	smell
234.0	off
234.1	of
234.3	my
234.5	hands.
236.3	Will
236.5	you
236.7	get
236.9	me
237.1	a
237.3	white
237.5	zinfandel
237.7	and
237.9	a
238.1	glass
238.3	of
238.5	red
238.7	for
238.9	Janice?
244.8	Janice?
250.6	Oh...
252.1	...my...
253.6	...God.
258.8	Hey,
259.0	it's
259.2	Janice.
267.1	Okay,
267.3	I'm
267.5	making
267.7	a
267.9	break
268.1	for
268.4	it.
268.6	I'm
268.9	going
269.1	out
269.3	the
269.5	window.
269.9	No,
270.1	don't,
270.3	please.
270.5	I've
270.7	been
270.9	waiting
271.1	for
271.3	forever
271.5	to
271.7	go
271.9	out
272.1	with
272.3	Lorraine.
274.7	Just
274.9	calm
275.1	down.
275.3	Calm
275.5	down?
275.7	Calm
275.9	down?
277.2	You
278.5	set
279.9	me
280.1	up
280.3	with
280.5	a
280.7	woman
280.9	I've
281.1	dumped
281.3	twice
281.5	in
281.7	the
281.9	last
282.1	five
282.3	months.
280.2	Hey.
282.5	Can
282.7	you
282.9	stop
283.1	yelling?
283.3	You're
283.5	making
283.7	me
283.9	nervous...
289.4	...and
289.6	I
289.8	can't
290.0	go
290.2	when
290.4	I'm
290.6	nervous.
292.2	I'm
292.4	sorry.
292.6	I'm
292.8	sorry.
293.0	You're
293.2	right.
298.2	Come
298.4	on!
298.6	Do
298.8	it,
299.0	do
299.2	it,
299.4	do
299.6	it!
299.8	Come
300.0	on!
303.1	Okay,
303.3	Roger
303.5	was
303.7	creepy,
303.9	but
304.1	he
304.3	was
304.5	nothing
304.7	compared
304.9	to
305.1	Pete
305.3	Carney.
307.1	Which
307.3	one
307.5	was
307.7	he?
307.9	Pete
308.1	the
308.3	Weeper?
309.2	Remember
309.4	the
309.6	guy
309.8	that
310.0	used
310.2	to
310.4	cry
310.6	every
310.8	time
311.0	we
311.2	had
311.4	sex?
313.4	[MIMICS
313.6	SOBBING]
313.8	"""Oh,"
314.0	was
314.2	it
314.4	good
314.6	for
314.8	"you?"""
318.0	Well,
318.2	I'd
318.4	take
318.6	a
318.8	little
319.0	crying
319.2	any
319.4	day
319.6	over
319.8	Howard,
320.0	the
320.2	"""I"
320.4	"win"""
320.6	guy.
322.5	"""I"
324.5	win.
326.5	I
328.5	"win."""
326.0	I
326.2	went
326.4	out
326.6	with
327.0	him
327.4	for
327.6	two
327.8	months.
328.0	I
328.2	didn't
328.4	get
328.6	to
328.8	win
329.0	once.
330.0	How
330.2	do
330.4	we
330.6	end
330.8	up
331.0	with
331.2	these
331.4	jerks?
331.6	We're
331.8	good
332.0	people.
333.6	I
333.8	don't
334.0	know.
334.2	I
334.4	think
334.6	we're
334.8	like
335.0	some
335.2	kind
335.4	of
335.6	magnets.
336.7	I
336.9	know
337.1	I
337.3	am.
337.5	That's
337.7	why
337.9	I
338.1	can't
338.3	wear
338.5	a
338.7	digital
338.9	watch.
343.2	There's
343.4	more
343.6	beer,
343.8	right?
347.2	Oh.
347.6	You
348.0	know
348.4	my
348.8	friend
349.2	Abby
349.6	who
349.7	shaves
349.9	her
350.0	head?
351.9	She
352.3	says
353.3	to
353.3	break
353.6	the
353.8	bad-boyfriend
354.0	cycle...
354.7	...you
355.2	can
355.4	do
355.7	a
355.9	cleansing
356.4	ritual.
359.9	Pheebs,
361.9	this
363.9	woman
365.9	is
367.9	voluntarily
369.9	bald.
364.9	Yeah.
367.0	So
367.3	we
367.6	can
367.9	do
368.3	it
368.6	tomorrow
368.9	night,
369.4	you
369.5	guys.
369.9	It's
371.9	Valentine's
373.9	Day.
375.9	It's
377.9	perfect.
372.0	Okay,
372.6	well,
372.8	what
373.4	kind
373.9	of
374.0	ritual?
374.4	Okay,
375.0	we
375.6	can,
376.2	um,
376.8	burn
377.1	the
377.2	stuff
377.5	they
377.6	gave
377.7	us.
379.7	Or?
381.4	Or
381.8	we
382.9	can
383.1	chant
383.6	and
384.0	dance
384.1	around
384.5	naked,
384.7	you
385.4	know,
385.5	with
385.7	sticks.
389.3	Burning's
389.5	good.
389.7	Burning's
389.9	good.
390.8	I've
391.0	got
391.2	stuff
391.4	to
391.6	burn.
393.0	[CLASSICAL
393.2	MUSIC
393.4	PLAYING
393.6	OVER
393.8	SPEAKERS]
400.9	You
401.1	know...
402.6	...ever
402.9	since
403.2	I
403.3	was
403.5	little,
403.7	I've
404.3	been
404.4	able
404.5	to
404.7	pick
404.9	up
405.0	quarters
405.4	with
405.6	my
405.8	toes.
407.3	Yeah?
409.3	Good
411.3	for
413.3	you.
412.2	Uh,
412.7	quarters
413.2	or
413.7	rolls
414.4	of
414.6	quarters?
421.5	By
421.9	the
422.3	way,
422.7	Chandler,
423.5	I
424.1	cut
424.5	you
424.7	out
424.8	of
424.8	all
424.9	of
425.0	my
425.2	pictures.
425.4	So
425.8	if
426.1	you
426.2	want,
426.6	I
426.8	have
426.9	a
427.1	bag
427.7	with
427.9	just
428.2	your
428.4	heads.
430.6	That's
431.1	okay.
432.9	Are
433.4	you
433.9	sure?
434.4	Because
434.8	you
435.2	could
435.4	make
435.6	little
435.8	puppets
436.4	out
436.4	of
436.6	them.
436.7	And
437.0	you
437.1	could
437.3	use
437.6	them
437.9	in
438.0	your
438.1	Theater
438.5	of
438.7	Cruelty.
442.8	We
443.2	can't
443.5	do
443.6	that.
445.6	What?
445.9	What
446.2	can't
446.9	you
447.0	do?
450.0	Uh,
452.0	can
454.0	I
456.0	talk
458.0	to
460.0	you
462.0	for
464.0	a
466.0	second?
468.0	Over
470.0	there?
459.2	Uh,
461.2	we
463.2	might
465.2	be
467.2	leaving
469.2	now.
463.5	Tell
463.8	me
464.1	it's
464.3	you
464.4	and
464.6	me
464.8	"""we."""
466.8	She
468.8	said
470.8	she
472.8	wants
474.8	to
476.8	slather
478.8	my
480.8	body
482.8	with
484.8	stuff
486.8	and
488.8	then
490.8	lick
492.8	it
494.8	off.
470.9	I'm
471.3	not
471.4	even
471.6	sure
471.6	what
471.8	slathering
472.3	is.
474.3	But
476.3	I
478.3	definitely
480.3	want
482.3	to
484.3	be
486.3	a
488.3	part
490.3	of
492.3	it.
478.3	Okay,
478.7	you
478.8	cannot
479.2	do
479.9	this
480.1	to
480.3	me.
482.3	You're
482.6	right.
482.8	I'm
483.1	sorry.
483.3	You're
483.5	right.
484.8	Uh,
486.8	can
488.8	we
490.8	have
492.8	three
494.8	chocolate
496.8	mousses
498.8	to
500.8	go,
502.8	please?
489.8	I'm
490.2	out
490.3	of
490.4	here.
493.2	Here's
493.6	my
493.7	credit
494.1	card.
494.5	Dinner's
494.9	on
495.1	me.
495.2	I'm
495.4	sorry,
495.8	Chandler.
496.9	I
497.2	hope
497.4	she
497.6	throws
497.9	up
498.0	on
498.3	you.
501.6	Thanks.
505.0	So...
505.5	Just
506.9	us.
508.3	Ugh,
510.3	what
512.3	a
514.3	crappy
516.3	night.
510.9	Although
511.5	I
512.5	have
512.8	enjoyed
513.0	the
513.3	fact
513.5	that
513.8	your
514.1	shirt's
514.4	been
514.7	sticking
515.0	out...
515.2	...of
517.2	your
519.2	zipper
521.2	since
523.2	you
525.2	came
527.2	back
529.2	from
531.2	the
533.2	bathroom.
518.3	[LAUGHS]
523.3	Excuse
523.7	me.
527.8	How
528.2	you
528.4	doing?
534.4	So
534.8	do
536.1	we
536.2	have
536.3	the
536.4	best
536.7	friends,
537.0	or
537.5	what?
538.1	Joey's
538.7	not
538.8	a
538.9	friend.
539.4	He's...
542.4	...a
542.8	stupid
543.2	man
543.5	who
543.8	left
544.1	us
544.2	his
544.5	credit
544.9	card.
547.4	Another
547.9	drink?
548.2	Some
548.6	dessert?
549.0	A
549.4	big-screen
549.7	TV?
551.3	I
551.5	will
551.7	go
551.9	for
552.1	that
552.3	drink.
552.9	You
553.2	got
553.4	it.
553.5	Good
553.8	woman.
560.7	A
560.7	bottle
560.9	of
561.0	your
561.2	most
561.7	overpriced
562.1	champagne.
562.7	Each.
564.7	That's
566.7	right.
568.7	Each.
564.6	Oh.
566.6	And
568.6	a,
570.6	uh,
572.6	Rob
574.6	Roy.
567.5	I've
567.7	always
567.8	wanted
568.0	to
568.2	know.
587.5	Happy
588.5	Valentine's
590.5	Day.
598.9	Oh,
599.1	I
599.3	miss
599.5	you
599.7	already.
603.2	Can
603.4	you
603.6	believe
603.8	this
604.0	happened?
605.1	No,
605.3	no.
607.9	And
608.1	yet
608.3	it
608.5	did.
610.6	Goodbye,
611.0	Janice.
611.2	Kiss
611.4	me.
615.5	Oh,
615.6	Chandler.
616.5	Sorry.
622.5	Hey,
622.7	Janice.
622.9	Hi,
623.1	Monica.
625.1	Okay.
625.8	Well,
626.2	this
626.3	was
626.6	very
626.9	special.
629.1	Rach,
629.3	come
629.5	see
629.7	who's
629.9	out
630.1	here.
632.5	What's
632.7	going
632.9	on...?
633.1	Oh,
633.3	my
633.5	God.
635.6	Janice.
635.8	Hi.
638.3	Janice
638.5	is
638.7	gonna
638.9	go
639.1	away
639.3	now.
642.9	I'll
643.1	be
643.3	right
643.5	back.
644.4	Oh.
645.1	Joey.
645.8	Look
646.6	who
647.3	it
647.9	is.
648.7	Whoa.
652.3	Oh,
652.5	good.
652.7	Joey's
652.9	home
653.1	now.
654.1	This
654.3	is
654.5	so
654.7	much
654.9	fun.
656.7	This
656.9	is
657.1	like
657.3	a
657.5	reunion
657.7	in
657.9	the
658.1	hall.
659.2	[LAUGHS]
661.8	Hi,
662.0	Ross.
662.2	There's
662.4	someone
662.6	I
662.8	want
663.0	you
663.2	to
663.4	say
663.6	hi
663.8	to.
667.3	He
667.5	just
667.7	happened
667.9	to
668.1	call.
668.9	Hello,
669.1	Ross.
669.3	Yes,
669.5	that's
669.7	right.
669.9	It's
670.1	me.
670.3	How
670.5	did
670.7	you
670.9	know?
672.5	[LAUGHS]
679.5	I'm
679.7	just
679.9	saying
680.1	if
680.3	dogs
680.5	do
680.7	experience
680.9	jet
681.1	lag,
681.3	then...
683.4	...because
683.6	of
683.8	the
684.0	whole
684.2	seven-dog
684.4	years-to-one-human-year
684.6	thing...
688.0	...that
688.2	when
688.4	a
688.6	dog
688.8	flies
689.0	from
689.2	New
689.4	York
689.6	to
689.8	Los
690.0	Angeles...
691.5	...he
691.7	doesn't
691.9	just
692.1	lose
692.3	three
692.5	hours,
692.7	he
692.9	loses,
693.1	like,
693.3	a
693.5	week
693.7	and
693.9	a
694.1	half.
696.3	[LAUGHS]
699.0	That's
699.2	funny.
699.4	Yeah.
713.4	What?
718.0	Who
718.2	are
718.4	they?
720.3	The,
720.5	uh,
720.7	blond
720.9	is
721.1	my
721.3	ex-wife.
721.9	And
722.1	the
722.3	woman
722.5	touching
722.7	her
722.9	is
723.1	her...
725.4	...close
725.6	personal
725.8	friend.
729.9	You
730.1	mean
730.3	they're
730.5	lovers?
731.9	If
732.1	you
732.3	want
732.5	to
732.7	put
732.9	a
733.1	label
733.3	on
733.5	it.
735.2	Wow.
735.4	Heh.
737.5	Anything
737.7	else
737.9	I
738.1	should
738.3	know?
738.5	Nope.
738.7	That's
738.9	it.
741.9	Oh,
742.1	and
742.3	she's
742.5	pregnant
742.7	with
742.9	my
743.1	baby.
748.2	I
748.4	always
748.6	forget
748.8	that
749.0	part.
752.5	Hello.
760.1	Okay.
760.3	So
760.5	now
760.7	we
760.9	need,
761.1	um,
761.3	sage
761.5	branches
761.7	and
761.9	the
762.1	sacramental
762.3	wine.
767.1	All
767.3	I
767.5	had
767.7	is
767.9	oregano
768.1	and
768.3	a
768.5	Fresca.
769.8	Um,
770.0	that's
770.2	okay.
773.9	Ooh.
774.1	Okay.
776.5	All
776.5	right.
776.5	Now
776.7	we
776.8	need
778.8	the
779.0	semen
779.2	of
779.4	a
779.6	righteous
779.8	man.
785.6	Huh.
786.3	Okay,
786.5	Pheebs,
786.7	if
786.9	we
787.1	had
787.3	that...
787.8	...we
788.0	wouldn't
788.2	be
788.4	doing
788.6	the
788.8	ritual
789.0	in
789.2	the
789.4	first
789.6	place.
791.8	Can
793.2	we
793.4	start
793.6	throwing
793.8	things
794.0	in?
794.2	Um,
794.4	yeah,
794.6	okay.
795.4	Oh.
795.6	Okay.
795.8	Um...
798.9	Okay.
799.1	Barry's
799.3	letters.
801.9	Adam
802.1	Ritter's
802.3	boxer
802.5	shorts.
804.8	And
805.0	I
805.2	have
805.4	the
805.6	receipt
805.8	from
806.0	my
806.2	dinner
806.4	with:
807.2	[SPEAKS
807.4	IN
807.6	FOREIGN
807.8	LANGUAGE]
812.9	A
813.1	picture
813.3	of
813.5	Scotty
813.7	Jared,
813.9	naked.
814.1	Let
814.3	me
814.5	see.
816.6	He's
816.8	wearing
817.0	a
817.2	sweater.
818.3	Ew!
824.0	Okay,
824.2	and
824.4	here
824.6	we
824.8	have
825.0	the
825.2	last
825.4	of
825.6	Paolo's
825.8	grappa.
828.0	Wait.
828.2	Isn't
828.4	it
828.6	almost
828.8	pure...?
829.7	[ALL
829.9	SCREAM]
834.8	How
835.0	can
835.2	I
835.4	dump
835.6	this
835.8	woman
836.0	on
836.2	Valentine's
836.4	Day?
838.7	I
838.9	don't
839.1	know.
839.3	You
839.5	dumped
839.7	her
839.9	on
840.1	New
840.3	Year's.
843.0	Oh,
843.2	man.
843.4	In
843.6	my
843.8	next
844.0	life
844.2	I'm
844.4	coming
844.6	back
844.8	as
845.0	a
845.2	toilet
845.4	brush.
848.7	Hello,
848.9	funny
849.1	valentine.
852.2	Hi,
852.4	just
852.6	Janice.
854.9	Hello,
855.1	Joey,
855.3	our
855.5	little
855.7	matchmaker.
857.7	I
857.9	could
858.1	just
858.3	kiss
858.5	you
858.7	all
858.9	over,
859.1	and
859.3	I'm
859.5	gonna.
860.7	Oh.
860.9	Okay,
861.1	heh.
861.3	Ha,
861.5	ha,
861.7	okay.
866.4	If
866.6	you
866.8	don't
867.0	do
867.2	it,
867.4	I
867.6	will.
881.1	So,
881.3	um,
881.5	what
881.7	do
881.9	you
882.1	do
882.3	for
882.5	a
882.7	living?
884.5	Well,
884.7	um
884.9	for
885.1	the
885.3	past
885.5	few
885.7	years...
886.0	[PAGER
886.2	BEEPS]
887.4	Oh,
887.6	no.
887.8	You
888.0	said
888.2	they
888.4	could
888.6	shoot
888.8	the
889.0	spot
889.2	without
889.4	you.
890.3	I
890.5	thought
890.7	they
890.9	could.
891.5	Working
891.7	with
891.9	children,
892.1	which
892.3	is
892.5	really
892.7	fulfilling.
895.1	I'll
895.3	try
895.5	to
895.7	get
895.9	back
896.1	as
896.3	soon
896.5	as
896.7	I
896.9	can.
897.1	I'm
897.3	sorry.
898.5	So
898.7	I'm
898.9	spending
899.1	most
899.3	of
899.5	my
899.7	time
899.9	teaching
900.1	science,
900.3	heh...
902.1	...which
902.3	is
902.5	funny
902.7	because
902.9	that
903.1	wasn't
903.3	even
903.5	my
903.7	major.
911.5	[LAUGHS]
918.0	Now,
918.2	that
918.4	is
918.6	funny.
923.3	Hey,
923.5	do
923.7	you
923.9	think...?
928.3	Would
928.3	it
928.4	be
928.6	too
928.8	weird
929.0	if
929.2	I
929.4	invited
929.6	Carol
929.8	over
930.0	to
930.2	join
930.4	us?
928.9	Because
929.1	she's
929.3	alone
929.5	now.
931.5	And
931.7	pregnant.
931.9	And
932.1	sad.
934.5	I
934.7	guess.
934.9	Are
935.1	you
935.3	sure?
936.2	Thanks.
936.4	Carol.
938.5	Wanna
938.7	come
938.9	over
939.1	and
939.3	join
939.5	us?
940.3	Oh,
940.5	no.
940.7	I'm
940.9	fine.
941.8	Come
942.0	on,
942.2	stand
942.4	up.
942.6	These
942.8	people
943.0	will
943.2	scooch
943.4	down.
943.6	Come
943.8	on.
945.2	Come
945.4	over
945.6	here.
945.8	You
946.0	guys
946.2	will
946.4	scooch,
946.6	won't
946.8	you?
948.6	Let's
948.8	try
949.0	scooching.
949.2	Come
949.4	on.
951.8	Thank
952.0	you.
956.0	Uh,
956.5	Kristen
957.0	Riggs,
957.6	this
958.1	is
958.3	Carol
958.5	Willet.
959.3	Carol,
959.5	Kristen.
959.7	How
959.9	do
960.1	you
960.3	do?
962.0	Um...
962.2	Oh,
962.4	uh,
962.6	Carol
962.8	teaches
963.0	sixth
963.2	grade.
964.7	And,
964.9	uh,
965.1	Kristen...
970.4	Kristen
970.6	does
970.8	something...
974.3	...that,
974.5	funnily
974.7	enough...
977.8	...wasn't
978.0	even
978.2	her
978.4	major.
983.6	What
983.8	do
984.0	we
984.2	got
984.4	there?
986.2	A
986.4	piece
986.6	of
986.8	silk
987.0	boxer
987.2	shorts...
989.0	...some
989.2	greeting
989.4	cards...
991.2	...what
991.4	looks
991.6	like
991.8	a
992.0	half-charred
992.2	picture
992.4	of...
994.9	Wow,
995.1	that
995.3	guy's
995.5	hairier
995.7	than
995.9	the
996.1	chief.
1001.0	You
1001.2	know,
1001.4	it's
1001.6	a
1001.8	really
1002.0	funny
1002.2	story
1002.4	how
1002.6	this
1002.8	happened.
1004.6	It's
1004.8	all
1005.0	right.
1005.2	Don't
1005.4	explain.
1006.6	It's
1006.8	not
1007.0	the
1007.2	first
1007.4	boyfriend
1007.6	bonfire
1007.8	we've
1008.0	seen
1008.2	get
1008.4	out
1008.6	of
1008.8	control.
1012.4	You're
1012.6	our
1012.8	third
1013.0	call
1013.2	tonight.
1013.4	Really?
1015.0	Sure.
1015.2	Valentine's
1015.4	is
1015.6	our
1015.8	busiest
1016.0	night
1016.2	of
1016.4	the
1016.6	year.
1021.6	I
1021.8	brought
1022.0	you
1022.2	something.
1023.3	Is
1023.5	it
1023.7	loaded?
1029.0	Oh,
1029.2	little
1029.4	candy
1029.6	hearts.
1032.5	"""Chan"
1032.7	and
1032.9	Jan
1033.1	"forever."""
1035.6	I
1035.8	had
1036.0	them
1036.2	made
1036.4	special.
1041.5	Okay,
1041.7	Janice.
1043.8	Janice.
1046.5	Hey,
1046.7	Janice.
1050.9	Look,
1051.1	there's
1051.3	no
1051.5	way
1051.7	for
1051.9	me
1052.1	to
1052.3	tell
1052.5	you
1052.7	this.
1053.4	At
1053.6	least,
1053.8	there's
1054.0	no
1054.2	new
1054.4	way
1054.6	for
1054.8	me
1055.0	to
1055.2	tell
1055.4	you
1055.6	this.
1059.0	I
1059.2	just
1059.4	don't
1059.6	think
1059.8	things
1060.0	are
1060.2	gonna
1060.4	work
1060.6	out.
1064.5	That's
1064.7	fine.
1069.7	It
1069.9	is?
1070.1	Mm-hm.
1071.5	Because
1071.9	I
1072.4	know
1072.8	that
1073.2	this
1073.7	isn't
1074.1	the
1074.3	end.
1077.2	Oh,
1077.4	no.
1077.6	You
1077.8	see,
1078.0	actually,
1078.2	it
1078.4	is.
1079.9	No,
1080.1	it
1080.3	isn't.
1080.5	Because
1080.7	you
1080.9	won't
1081.1	let
1081.3	that
1081.5	happen.
1083.0	Don't
1083.2	you
1083.4	know
1083.6	it
1083.8	yet?
1084.7	You
1087.5	love
1087.7	me,
1087.9	Chandler
1088.1	Bing.
1092.1	Oh,
1092.2	no,
1092.4	I
1092.6	don't.
1094.4	Then
1094.6	why
1094.8	do
1095.0	you
1095.2	think
1095.4	we
1095.6	keep
1095.8	ending
1096.0	up
1096.2	together?
1097.4	New
1097.6	Year's,
1097.8	who
1098.0	invited
1098.2	who?
1099.5	Valentine's,
1099.7	who
1099.9	asked
1100.1	who
1100.3	into
1100.5	whose
1100.7	bed?
1102.6	I
1102.8	did,
1103.0	but...
1103.2	You
1103.4	seek
1103.6	me
1103.8	out.
1105.3	Something
1105.6	deep
1105.8	in
1106.1	your
1106.3	soul
1106.6	calls
1106.8	out
1107.1	to
1107.3	me
1107.5	like
1107.7	a
1107.9	foghorn.
1110.7	Janice.
1110.9	Janice.
1114.8	You
1115.0	want
1115.2	me.
1115.4	You
1115.6	need
1115.8	me.
1117.4	You
1117.6	can't
1117.8	live
1118.0	without
1118.2	me.
1120.9	And
1121.1	you
1121.3	know
1121.5	it.
1122.8	You
1123.0	just
1123.2	don't
1123.4	know
1123.6	you
1123.8	know
1124.0	it.
1131.1	See
1131.3	you.
1139.2	Call
1139.4	me.
1149.0	It's
1149.2	not
1149.4	true.
1149.6	I
1149.8	never
1150.0	called
1150.2	your
1150.4	mother
1150.6	a
1150.8	wolverine.
1154.2	You
1154.4	did
1154.6	so.
1154.8	I
1155.0	swear.
1155.2	I
1155.4	swear
1155.6	to...
1159.7	How
1159.9	long
1160.1	has
1160.3	she
1160.5	been
1160.7	in
1160.9	the
1161.1	bathroom?
1162.3	Uh,
1163.4	I
1163.6	don't
1163.8	think
1164.0	she's
1164.2	in
1164.4	the
1164.6	bathroom.
1164.8	Her
1165.0	coat
1165.2	is
1165.4	gone.
1166.5	Well,
1166.7	maybe
1166.9	it's
1167.1	cold
1167.3	in
1167.5	there.
1170.9	Maybe
1171.1	I
1171.3	screwed
1171.5	up
1171.7	the
1171.9	first
1172.1	date
1172.3	I
1172.5	had
1172.7	in
1172.9	nine
1173.1	years.
1174.3	That
1174.5	could
1174.7	be
1174.9	it.
1175.1	Oh,
1175.3	God.
1178.1	You
1178.3	know,
1178.5	this
1178.7	is
1178.9	still
1179.1	pretty
1179.3	hot.
1185.3	Mushroom.
1187.8	Smile.
1189.9	They
1190.1	won't
1190.3	all
1190.5	be
1190.7	like
1190.9	this.
1191.1	Some
1191.3	might
1191.5	even
1191.7	stay
1191.9	through
1192.1	dinner.
1194.7	I'm
1194.9	sorry.
1195.1	That's
1195.3	not
1195.5	funny.
1195.7	No,
1195.9	it's
1196.1	just...
1198.1	Well,
1198.3	you
1198.5	know
1198.7	the
1198.9	whole
1199.1	getting-on-with-your-life
1199.3	thing?
1201.9	Well,
1202.1	do
1202.3	I
1202.5	have
1202.7	to?
1204.4	I
1204.6	mean,
1204.8	well,
1205.0	I'm
1205.2	sitting
1205.4	here
1205.6	with
1205.8	this
1206.0	cute
1206.2	woman...
1209.5	...and
1209.7	she's
1209.9	perfectly
1210.1	nice,
1210.3	you
1210.5	know?
1211.8	But
1212.0	there's...
1214.9	That's
1215.1	it.
1217.1	And,
1217.3	uh,
1217.5	then
1217.7	I'm
1217.9	here
1218.1	talking
1218.3	to
1218.5	you,
1218.7	and
1218.9	it's
1219.1	easy
1219.3	and
1219.5	it's
1219.7	fun.
1222.3	And
1222.5	I
1222.7	don't
1222.9	have
1223.1	to...
1225.1	I
1225.3	know.
1225.5	You
1225.7	know?
1230.9	Here's
1231.1	a
1231.3	wacky
1231.5	thought.
1231.7	Um,
1231.9	ahem.
1234.2	Let's
1234.4	say
1234.6	you
1234.8	and
1235.0	I
1235.2	give
1235.4	it
1235.6	another
1235.8	shot.
1236.0	Ross.
1238.2	No,
1240.2	no,
1242.2	I
1244.2	know
1246.2	what
1248.2	you're
1250.2	gonna
1252.2	say.
1254.2	You're
1256.2	a
1258.2	lesbian.
1242.7	But
1242.9	what
1243.1	do
1243.3	you
1243.5	say
1243.7	we
1243.9	just
1244.1	put
1244.3	that
1244.5	aside
1244.7	for
1244.9	now,
1245.1	you
