start_time	word
1005.6	Paul?
1009.1	Paul,
1009.3	the
1009.5	wine
1009.7	guy?
1010.9	Oh,
1011.1	yeah,
1011.3	I
1011.5	know
1011.7	Paul.
1015.0	You
1015.2	mean,
1015.4	you
1015.6	know
1015.8	Paul
1016.0	like
1016.2	I
1016.4	know
1016.6	Paul?
1017.7	Are
1017.9	you
1018.1	kidding?
1018.3	I
1018.5	take
1018.7	credit
1018.9	for
1019.1	Paul.
1020.2	Before
1020.2	me,
1020.2	there
1020.2	was
1020.2	no
1020.2	snap
1020.3	in
1020.3	his
1020.3	turtle
1020.3	for
1020.3	two
1022.3	years.
1027.6	Of
1027.8	course
1028.0	it
1028.2	was
1028.4	a
1028.6	line.
1030.5	Why?
1030.7	Why
1030.9	would
1031.1	anybody
1031.3	do
1031.5	something
1031.7	like
1031.9	that?
1033.4	We're
1033.6	looking
1033.8	for
1034.0	an
1034.2	answer
1034.4	more
